rank,username,followers,platform,layanan,degree_centrality,betweenness_centrality,in_degree,out_degree,pagerank,sentiment
9696,digitaldairylf,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9697,diituuyy,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9698,dimdije,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9699,dimplexin,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9700,dimsumholics,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9701,dinaull1,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9702,dinda_anindira8,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9703,dindaaanesu,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9704,dindasyaiberina,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9705,dindurex,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9706,dinnnsssss_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9707,dinooott,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9708,dinosauruuuuz,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9709,dinovelin,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9710,dioadian,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9711,diondamara10,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9712,dipacari,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9713,dipanggilsem,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9714,diptaa_h,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9715,dipukulmax,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9716,disaiank,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9717,disastermanog,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9718,disasterrcat,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9719,discozery,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9720,disinonim,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9721,disojuin,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9722,divingrush,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9723,djisamgyu,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9724,dkrnrhehr,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9725,dktxtt,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9726,dlarskies,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9727,dniiaa__,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9728,doadptrezeki,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9729,dominiczalva,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9730,dong_denge11147,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9731,donghaesha8692,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9732,dongrenis,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9733,dongyoungm,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9734,donisaurus,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9735,dontaskx69,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9736,dontforegetme,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9737,dontlook188,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9738,dontminddddddd,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9739,donudjco,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9740,donxavn,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9741,doolieevan,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9742,dopongrice,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9743,dora_melompat,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9744,doremiping,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9745,dorndoit,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9746,dotedroses,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9747,doughnnnuts,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9748,douthink0_0,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9749,dquuush,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9750,draftmarklee,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9751,dragonlovelorn,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9752,drariesal,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9753,dreadfulcosmic,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9754,dreatzel,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9755,dreaxmies,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9756,drgnmalfoy,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9757,driver_nyender,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9758,drjokeye,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9759,drustydirty,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9760,dsc_timmy,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9761,dschaann,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9762,dsyhsb,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9763,dtborneoakan,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9764,dumbadumboo,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9765,dumpisdumpie,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9766,dumpoestz,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9767,dumpsofworld,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9768,dunia_hit,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9769,durahmandjapri,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9770,dustina1k,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9771,dutabiskuatt_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9772,duwiry,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9773,dwellerarap,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9774,dwellerethan,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9775,dwi_yatasroni,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9776,dwipraditaa,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9777,dwnthrif,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9778,dxsneylandl,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9779,dylunaly,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9780,dynamitebooms,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9781,dynnesfile,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9782,dyserenade,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9783,dyt_____,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9784,dzakidj,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9785,dzlfhmi_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9786,eajlittlechick,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9787,earlgreyv,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9788,earthceiling,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9789,easydigitalofc,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9790,easyhman,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9791,easytocuan,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9792,ecdemomanian,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9793,echaaichaa,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9794,echanidehet,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9795,echarizardd,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9796,echisuhendra_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9797,edeesna,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9798,edenquinnhoney,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9799,edokkz,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9800,edotensei05,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9801,edwinace21,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9802,eeekuntullll,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9803,ef1ialtis,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9804,efsibichicos,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9805,egaaaapr,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9806,eggdroppppp,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9807,eghaliter11,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9808,egnforyouz,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9809,egystwn,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9810,ehanbaikbgt,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9811,ehmmtasty,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9812,ehsannesan,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9813,eiiastore_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9814,eiltavana,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9815,einguri,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9816,eirianish,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9817,eisaforme,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9818,eitizeus,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9819,eitteun,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9820,eka4liong,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9821,ekomarsala,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9822,eksantilola,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9823,ekusumaa,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9824,el4n9bint4n9,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9825,el_siinteristi,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9826,eleazartampan,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9827,electricseok,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9828,elijahalsten,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9829,elinainayah,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9830,eliozanquen,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9831,elise_9264,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9832,elizabethbara,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9833,elkazhiem,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9834,ella_vernakila,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9835,elliotholicc,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9836,elmeiraleza,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9837,elnesaaa,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9838,els779,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9839,elsaxmulan,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9840,elvernight,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9841,emaginatives,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9842,emaknyethembonn,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9843,embolicagent,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9844,emengdino,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9845,emiluvyuu,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9846,emokambekkon,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9847,enamorsz,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9848,encik_amm,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9849,enjeellaaa,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9850,enjoyurlyfeee,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9851,enkyoriposutar,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9852,enola_fille,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9853,entappei,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9854,entitasberbulu,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9855,eocsean,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9856,eodiyang,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9857,eokiena,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9858,eomlogyc,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9859,eomseojnghyeon,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9860,eonnidaa,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9861,epenchan,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9862,ephipanmy,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9863,epreulla,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9864,eqikkk_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9865,eradiodept,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9866,eraserhavvks,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9867,erdropcha,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9868,ericksane_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9869,erika309iin,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9870,erikaagstn,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9871,erirespari,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9872,ernanae15,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9873,ershadra,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9874,erynugrahaaa,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9875,esbuahlongan,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9876,escanorxy,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9877,escoffiie,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9878,esdedik_byun,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9879,esgumbal,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9880,eskrim1bucket,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9881,eskrimorphine,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9882,estehtawarrr__,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9883,etheeleist,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9884,etherealchandra,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9885,etifac2,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9886,eunarawr,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9887,eundatastic,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9888,eunhaam,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9889,euthymai,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9890,euxnbbi,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9891,evaafriaaa97,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9892,evamalca,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9893,evanora207,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9894,evenatmylowest,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9895,eventhorizenexp,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9896,evercrooos,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9897,everyone_nyuu,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9898,everyoneewo0o,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9899,everywant_u,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9900,exactlyteenily_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9901,exo9irl,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9902,expectashit,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9903,extraordinareey,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9904,eyfort_,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9905,eyjiiiz,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9906,eyunnb,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9907,eyyokimsajang,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9908,fabricatedemise,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9909,fahda61281,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9910,fahrifcr,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9911,fairuzine,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9912,fajarharahap,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9913,fajarharry10,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9914,fal_skywalker,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9915,falenasarshtat5,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9916,falldis8,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
9917,fallenectar,0,unknown,Telkomsel,2.774232924596349e-05,0.0,1,0,2.790096456866908e-05,neutral
