"vertex1";"time";"sentiment";"content";"gender";"location";"ageRange";"vertex2";"relationship"
"liansluk";"07/11/2025 08.58.01";"neutral";"'@Indibizkti Jawaban: PIJAR SEKOLAH  @dntares @cielazone @veewinners  #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@cielazone";"mention"
"liansluk";"07/11/2025 08.58.01";"neutral";"'@Indibizkti Jawaban: PIJAR SEKOLAH  @dntares @cielazone @veewinners  #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@veewinners";"mention"
"liansluk";"07/11/2025 08.58.01";"neutral";"'@Indibizkti Jawaban: PIJAR SEKOLAH  @dntares @cielazone @veewinners  #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@Indibizkti";"mention"
"liansluk";"07/11/2025 08.58.01";"neutral";"'@Indibizkti Jawaban: PIJAR SEKOLAH  @dntares @cielazone @veewinners  #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@dntares";"mention"
"liansluk";"07/11/2025 08.58.01";"neutral";"'@Indibizkti Jawaban: PIJAR SEKOLAH  @dntares @cielazone @veewinners  #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@cielazone";"mention"
"liansluk";"07/11/2025 08.58.01";"neutral";"'@Indibizkti Jawaban: PIJAR SEKOLAH  @dntares @cielazone @veewinners  #indibiz #ciptakanpeluangwujudkanharapan";"";"";"";"@veewinners";"mention"
"TelkomMojokerto";"07/11/2025 08.47.54";"neutral";"'@brunchytoast11 @roblox_fess Halo Kak. Kenalin nih Indibiz produk Telkom Indinesia yg fokus pada segmen bisnis. https://t.co/9N8ycjrojL https://t.co/JDxbdybKNG";"";"Kota Mojokerto, Jawa Timur";"";"@brunchytoast11";"mention"
"TelkomMojokerto";"07/11/2025 08.47.54";"neutral";"'@brunchytoast11 @roblox_fess Halo Kak. Kenalin nih Indibiz produk Telkom Indinesia yg fokus pada segmen bisnis. https://t.co/9N8ycjrojL https://t.co/JDxbdybKNG";"";"Kota Mojokerto, Jawa Timur";"";"@roblox_fess";"mention"
"TelkomMojokerto";"07/11/2025 08.46.32";"neutral";"'@seizethe___day Halo Kak. Kenalin nih Indibiz produk Telkom Indonesia yg fokus untuk segmen bisnis. https://t.co/9N8ycjrojL https://t.co/oljzmmMAPa";"";"Kota Mojokerto, Jawa Timur";"";"@seizethe___day";"mention"
"indibiz_sumatra";"07/11/2025 08.04.23";"positive";"'Ternyata Ada cafe @tifakafe_ yang tempatnya cozy simpel dan makananya juga enak2. Di tambah lagi wifi mereka kencang banget karna pakai @Indibiz_ID    Jadi nongkrong di cafe ini jadi lebih nyaman   #bazarmakanan #food #medan #viralmedan #wisatasumut #indibizsumatera #Indibiz https://t.co/DOzCx7nloY";"";"Medan, Indonesia";"";"@tifakafe_";"mention"
"indibiz_sumatra";"07/11/2025 08.04.23";"positive";"'Ternyata Ada cafe @tifakafe_ yang tempatnya cozy simpel dan makananya juga enak2. Di tambah lagi wifi mereka kencang banget karna pakai @Indibiz_ID    Jadi nongkrong di cafe ini jadi lebih nyaman   #bazarmakanan #food #medan #viralmedan #wisatasumut #indibizsumatera #Indibiz https://t.co/DOzCx7nloY";"";"Medan, Indonesia";"";"@Indibiz_ID";"mention"
"indibiz_sumatra";"07/11/2025 08.04.23";"positive";"'Ternyata Ada cafe @tifakafe_ yang tempatnya cozy simpel dan makananya juga enak2. Di tambah lagi wifi mereka kencang banget karna pakai @Indibiz_ID    Jadi nongkrong di cafe ini jadi lebih nyaman   #bazarmakanan #food #medan #viralmedan #wisatasumut #indibizsumatera #Indibiz https://t.co/DOzCx7nloY";"";"Medan, Indonesia";"";"@tifakafe_";"mention"
"indibiz_sumatra";"07/11/2025 08.04.23";"positive";"'Ternyata Ada cafe @tifakafe_ yang tempatnya cozy simpel dan makananya juga enak2. Di tambah lagi wifi mereka kencang banget karna pakai @Indibiz_ID    Jadi nongkrong di cafe ini jadi lebih nyaman   #bazarmakanan #food #medan #viralmedan #wisatasumut #indibizsumatera #Indibiz https://t.co/DOzCx7nloY";"";"Medan, Indonesia";"";"@Indibiz_ID";"mention"
"Indibizkti";"07/11/2025 07.59.55";"neutral";"'Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔 Yuk, ikuti JOIN YUK! dan temukan jawabannya!  📅 11 Nov 2025 | ⏰ 16.00 WITA 📍 Live IG @indibiz.kti & @educourse.id_makassar 🎁 Ada giveaway ratusan ribu buat yang aktif! #Indibiz https://t.co/9GkRZFGjln";"male";"Kota Makassar, Sulawesi Selatan";"";"@indibiz";"mention"
"Indibizkti";"07/11/2025 07.59.55";"neutral";"'Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔 Yuk, ikuti JOIN YUK! dan temukan jawabannya!  📅 11 Nov 2025 | ⏰ 16.00 WITA 📍 Live IG @indibiz.kti & @educourse.id_makassar 🎁 Ada giveaway ratusan ribu buat yang aktif! #Indibiz https://t.co/9GkRZFGjln";"male";"Kota Makassar, Sulawesi Selatan";"";"@educourse";"mention"
"Ishq_rara";"07/11/2025 07.49.05";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @_denys30  @gomet88  @ozifaozi16";"female";"Bandung, Jawa Barat";"";"@Indibizkti";"mention"
"Ishq_rara";"07/11/2025 07.49.05";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @_denys30  @gomet88  @ozifaozi16";"female";"Bandung, Jawa Barat";"";"@_denys30";"mention"
"Ishq_rara";"07/11/2025 07.49.05";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @_denys30  @gomet88  @ozifaozi16";"female";"Bandung, Jawa Barat";"";"@gomet88";"mention"
"Ishq_rara";"07/11/2025 07.49.05";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @_denys30  @gomet88  @ozifaozi16";"female";"Bandung, Jawa Barat";"";"@ozifaozi16";"mention"
"Indibizkti";"07/11/2025 07.59.55";"neutral";"'Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔 Yuk, ikuti JOIN YUK! dan temukan jawabannya!  📅 11 Nov 2025 | ⏰ 16.00 WITA 📍 Live IG @indibiz.kti & @educourse.id_makassar 🎁 Ada giveaway ratusan ribu buat yang aktif! #Indibiz https://t.co/9GkRZFGjln";"male";"Kota Makassar, Sulawesi Selatan";"";"@indibiz";"mention"
"Indibizkti";"07/11/2025 07.59.55";"neutral";"'Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔 Yuk, ikuti JOIN YUK! dan temukan jawabannya!  📅 11 Nov 2025 | ⏰ 16.00 WITA 📍 Live IG @indibiz.kti & @educourse.id_makassar 🎁 Ada giveaway ratusan ribu buat yang aktif! #Indibiz https://t.co/9GkRZFGjln";"male";"Kota Makassar, Sulawesi Selatan";"";"@educourse";"mention"
"Ishq_rara";"07/11/2025 07.49.05";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @_denys30  @gomet88  @ozifaozi16";"female";"Bandung, Jawa Barat";"";"@Indibizkti";"mention"
"Ishq_rara";"07/11/2025 07.49.05";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @_denys30  @gomet88  @ozifaozi16";"female";"Bandung, Jawa Barat";"";"@_denys30";"mention"
"Ishq_rara";"07/11/2025 07.49.05";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @_denys30  @gomet88  @ozifaozi16";"female";"Bandung, Jawa Barat";"";"@gomet88";"mention"
"Ishq_rara";"07/11/2025 07.49.05";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @_denys30  @gomet88  @ozifaozi16";"female";"Bandung, Jawa Barat";"";"@ozifaozi16";"mention"
"Ishq_rara";"07/11/2025 07.49.05";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @_denys30  @gomet88  @ozifaozi16";"female";"Bandung, Jawa Barat";"";"@Indibizkti";"mention"
"Ishq_rara";"07/11/2025 07.49.05";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @_denys30  @gomet88  @ozifaozi16";"female";"Bandung, Jawa Barat";"";"@_denys30";"mention"
"Ishq_rara";"07/11/2025 07.49.05";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @_denys30  @gomet88  @ozifaozi16";"female";"Bandung, Jawa Barat";"";"@gomet88";"mention"
"Ishq_rara";"07/11/2025 07.49.05";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan @_denys30  @gomet88  @ozifaozi16";"female";"Bandung, Jawa Barat";"";"@ozifaozi16";"mention"
"vnyfe";"07/11/2025 07.01.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  ikutan yu @velisaku @sitisannah @Ndyviolita";"male";"Tangerang, Banten";"";"@Indibizkti";"mention"
"vnyfe";"07/11/2025 07.01.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  ikutan yu @velisaku @sitisannah @Ndyviolita";"male";"Tangerang, Banten";"";"@velisaku";"mention"
"vnyfe";"07/11/2025 07.01.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  ikutan yu @velisaku @sitisannah @Ndyviolita";"male";"Tangerang, Banten";"";"@sitisannah";"mention"
"vnyfe";"07/11/2025 07.01.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  ikutan yu @velisaku @sitisannah @Ndyviolita";"male";"Tangerang, Banten";"";"@Ndyviolita";"mention"
"vnyfe";"07/11/2025 07.01.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  ikutan yu @velisaku @sitisannah @Ndyviolita";"male";"Tangerang, Banten";"";"@Indibizkti";"mention"
"vnyfe";"07/11/2025 07.01.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  ikutan yu @velisaku @sitisannah @Ndyviolita";"male";"Tangerang, Banten";"";"@velisaku";"mention"
"vnyfe";"07/11/2025 07.01.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  ikutan yu @velisaku @sitisannah @Ndyviolita";"male";"Tangerang, Banten";"";"@sitisannah";"mention"
"vnyfe";"07/11/2025 07.01.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  ikutan yu @velisaku @sitisannah @Ndyviolita";"male";"Tangerang, Banten";"";"@Ndyviolita";"mention"
"vnyfe";"07/11/2025 07.01.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  ikutan yu @velisaku @sitisannah @Ndyviolita";"male";"Tangerang, Banten";"";"@Indibizkti";"mention"
"vnyfe";"07/11/2025 07.01.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  ikutan yu @velisaku @sitisannah @Ndyviolita";"male";"Tangerang, Banten";"";"@velisaku";"mention"
"vnyfe";"07/11/2025 07.01.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  ikutan yu @velisaku @sitisannah @Ndyviolita";"male";"Tangerang, Banten";"";"@sitisannah";"mention"
"vnyfe";"07/11/2025 07.01.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  ikutan yu @velisaku @sitisannah @Ndyviolita";"male";"Tangerang, Banten";"";"@Ndyviolita";"mention"
"iDay4G";"07/11/2025 06.31.07";"neutral";"'@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan @kangpep @hermavvan @Jsetya_";"";"BSD City";"";"@Indibizkti";"mention"
"iDay4G";"07/11/2025 06.31.07";"neutral";"'@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan @kangpep @hermavvan @Jsetya_";"";"BSD City";"";"@kangpep";"mention"
"iDay4G";"07/11/2025 06.31.07";"neutral";"'@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan @kangpep @hermavvan @Jsetya_";"";"BSD City";"";"@hermavvan";"mention"
"iDay4G";"07/11/2025 06.31.07";"neutral";"'@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan @kangpep @hermavvan @Jsetya_";"";"BSD City";"";"@Jsetya_";"mention"
"iDay4G";"07/11/2025 06.31.07";"neutral";"'@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan @kangpep @hermavvan @Jsetya_";"";"BSD City";"";"@Indibizkti";"mention"
"iDay4G";"07/11/2025 06.31.07";"neutral";"'@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan @kangpep @hermavvan @Jsetya_";"";"BSD City";"";"@kangpep";"mention"
"iDay4G";"07/11/2025 06.31.07";"neutral";"'@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan @kangpep @hermavvan @Jsetya_";"";"BSD City";"";"@hermavvan";"mention"
"iDay4G";"07/11/2025 06.31.07";"neutral";"'@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan @kangpep @hermavvan @Jsetya_";"";"BSD City";"";"@Jsetya_";"mention"
"iDay4G";"07/11/2025 06.31.07";"neutral";"'@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan @kangpep @hermavvan @Jsetya_";"";"BSD City";"";"@Indibizkti";"mention"
"iDay4G";"07/11/2025 06.31.07";"neutral";"'@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan @kangpep @hermavvan @Jsetya_";"";"BSD City";"";"@kangpep";"mention"
"iDay4G";"07/11/2025 06.31.07";"neutral";"'@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan @kangpep @hermavvan @Jsetya_";"";"BSD City";"";"@hermavvan";"mention"
"iDay4G";"07/11/2025 06.31.07";"neutral";"'@Indibizkti PIJAR SEKOLAH #indibiz #ciptakanpeluangwujudkanharapan @kangpep @hermavvan @Jsetya_";"";"BSD City";"";"@Jsetya_";"mention"
"_ayinun";"07/11/2025 06.23.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  @Adisthi_nur @Nayla_alfaruq @14mkin";"";"Indonesia";"";"@Indibizkti";"mention"
"_ayinun";"07/11/2025 06.23.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  @Adisthi_nur @Nayla_alfaruq @14mkin";"";"Indonesia";"";"@Adisthi_nur";"mention"
"_ayinun";"07/11/2025 06.23.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  @Adisthi_nur @Nayla_alfaruq @14mkin";"";"Indonesia";"";"@Nayla_alfaruq";"mention"
"_ayinun";"07/11/2025 06.23.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  @Adisthi_nur @Nayla_alfaruq @14mkin";"";"Indonesia";"";"@14mkin";"mention"
"_ayinun";"07/11/2025 06.23.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  @Adisthi_nur @Nayla_alfaruq @14mkin";"";"Indonesia";"";"@Indibizkti";"mention"
"_ayinun";"07/11/2025 06.23.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  @Adisthi_nur @Nayla_alfaruq @14mkin";"";"Indonesia";"";"@Adisthi_nur";"mention"
"_ayinun";"07/11/2025 06.23.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  @Adisthi_nur @Nayla_alfaruq @14mkin";"";"Indonesia";"";"@Nayla_alfaruq";"mention"
"_ayinun";"07/11/2025 06.23.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  @Adisthi_nur @Nayla_alfaruq @14mkin";"";"Indonesia";"";"@14mkin";"mention"
"_ayinun";"07/11/2025 06.23.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  @Adisthi_nur @Nayla_alfaruq @14mkin";"";"Indonesia";"";"@Indibizkti";"mention"
"_ayinun";"07/11/2025 06.23.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  @Adisthi_nur @Nayla_alfaruq @14mkin";"";"Indonesia";"";"@Adisthi_nur";"mention"
"_ayinun";"07/11/2025 06.23.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  @Adisthi_nur @Nayla_alfaruq @14mkin";"";"Indonesia";"";"@Nayla_alfaruq";"mention"
"_ayinun";"07/11/2025 06.23.16";"neutral";"'@Indibizkti PIJAR SEKOLAH  #indibiz #ciptakanpeluangwujudkanharapan  @Adisthi_nur @Nayla_alfaruq @14mkin";"";"Indonesia";"";"@14mkin";"mention"
"sanjayaroni283";"07/11/2025 02.00.43";"neutral";"'@Indibizkti Pijar Sekolah  #indibiz #CiptakanPeluangWujudkanHarapan @Anisa__Nisha012 @Ani_Winnerr @AnisSus71053095";"male";"";"";"@Indibizkti";"mention"
"sanjayaroni283";"07/11/2025 02.00.43";"neutral";"'@Indibizkti Pijar Sekolah  #indibiz #CiptakanPeluangWujudkanHarapan @Anisa__Nisha012 @Ani_Winnerr @AnisSus71053095";"male";"";"";"@Anisa__Nisha012";"mention"
"sanjayaroni283";"07/11/2025 02.00.43";"neutral";"'@Indibizkti Pijar Sekolah  #indibiz #CiptakanPeluangWujudkanHarapan @Anisa__Nisha012 @Ani_Winnerr @AnisSus71053095";"male";"";"";"@Ani_Winnerr";"mention"
"sanjayaroni283";"07/11/2025 02.00.43";"neutral";"'@Indibizkti Pijar Sekolah  #indibiz #CiptakanPeluangWujudkanHarapan @Anisa__Nisha012 @Ani_Winnerr @AnisSus71053095";"male";"";"";"@AnisSus71053095";"mention"
"sanjayaroni283";"07/11/2025 02.00.43";"neutral";"'@Indibizkti Pijar Sekolah  #indibiz #CiptakanPeluangWujudkanHarapan @Anisa__Nisha012 @Ani_Winnerr @AnisSus71053095";"male";"";"";"@Indibizkti";"mention"
"sanjayaroni283";"07/11/2025 02.00.43";"neutral";"'@Indibizkti Pijar Sekolah  #indibiz #CiptakanPeluangWujudkanHarapan @Anisa__Nisha012 @Ani_Winnerr @AnisSus71053095";"male";"";"";"@Anisa__Nisha012";"mention"
"sanjayaroni283";"07/11/2025 02.00.43";"neutral";"'@Indibizkti Pijar Sekolah  #indibiz #CiptakanPeluangWujudkanHarapan @Anisa__Nisha012 @Ani_Winnerr @AnisSus71053095";"male";"";"";"@Ani_Winnerr";"mention"
"sanjayaroni283";"07/11/2025 02.00.43";"neutral";"'@Indibizkti Pijar Sekolah  #indibiz #CiptakanPeluangWujudkanHarapan @Anisa__Nisha012 @Ani_Winnerr @AnisSus71053095";"male";"";"";"@AnisSus71053095";"mention"
"sanjayaroni283";"07/11/2025 02.00.43";"neutral";"'@Indibizkti Pijar Sekolah  #indibiz #CiptakanPeluangWujudkanHarapan @Anisa__Nisha012 @Ani_Winnerr @AnisSus71053095";"male";"";"";"@Indibizkti";"mention"
"sanjayaroni283";"07/11/2025 02.00.43";"neutral";"'@Indibizkti Pijar Sekolah  #indibiz #CiptakanPeluangWujudkanHarapan @Anisa__Nisha012 @Ani_Winnerr @AnisSus71053095";"male";"";"";"@Anisa__Nisha012";"mention"
"sanjayaroni283";"07/11/2025 02.00.43";"neutral";"'@Indibizkti Pijar Sekolah  #indibiz #CiptakanPeluangWujudkanHarapan @Anisa__Nisha012 @Ani_Winnerr @AnisSus71053095";"male";"";"";"@Ani_Winnerr";"mention"
"sanjayaroni283";"07/11/2025 02.00.43";"neutral";"'@Indibizkti Pijar Sekolah  #indibiz #CiptakanPeluangWujudkanHarapan @Anisa__Nisha012 @Ani_Winnerr @AnisSus71053095";"male";"";"";"@AnisSus71053095";"mention"
"Maulaa313";"07/11/2025 01.45.35";"neutral";"'@Indibizkti PIJAR SEKOLAH ✔  @Srie809  @keshior  @Diiarisme   #indibiz #ciptakanpeluangwujudkanharapan";"";"Indonesia";"";"@Indibizkti";"mention"
"Maulaa313";"07/11/2025 01.45.35";"neutral";"'@Indibizkti PIJAR SEKOLAH ✔  @Srie809  @keshior  @Diiarisme   #indibiz #ciptakanpeluangwujudkanharapan";"";"Indonesia";"";"@Srie809";"mention"
"Maulaa313";"07/11/2025 01.45.35";"neutral";"'@Indibizkti PIJAR SEKOLAH ✔  @Srie809  @keshior  @Diiarisme   #indibiz #ciptakanpeluangwujudkanharapan";"";"Indonesia";"";"@keshior";"mention"
"Maulaa313";"07/11/2025 01.45.35";"neutral";"'@Indibizkti PIJAR SEKOLAH ✔  @Srie809  @keshior  @Diiarisme   #indibiz #ciptakanpeluangwujudkanharapan";"";"Indonesia";"";"@Diiarisme";"mention"
"Maulaa313";"07/11/2025 01.45.35";"neutral";"'@Indibizkti PIJAR SEKOLAH ✔  @Srie809  @keshior  @Diiarisme   #indibiz #ciptakanpeluangwujudkanharapan";"";"Indonesia";"";"@Indibizkti";"mention"
