source,target,relationship,followers,platform,layanan,sentiment
user6215491285290,telkomsel,comment,0,tiktok,Telkomsel,neutral
user6761390261357,telkomsel,comment,49,tiktok,Telkomsel,negative
user6937306254981,telkomsel,comment,1423,tiktok,Telkomsel,neutral
user7073228369528,telkomsel,comment,13,tiktok,Telkomsel,neutral
user7862491285222,telkomsel,comment,14,tiktok,Telkomsel,neutral
user8182727281,telkomsel,comment,0,tiktok,Telkomsel,negative
user8287300330920,telkomsel,comment,225,tiktok,Telkomsel,neutral
user8292258568817,telkomsel,comment,3,tiktok,Telkomsel,negative
user830210473487,telkomsel,comment,0,tiktok,Telkomsel,neutral
user85611225499274,telkomsel,comment,0,tiktok,Telkomsel,neutral
user8783176688857,telkomsel,comment,0,tiktok,Telkomsel,neutral
user8x6h19240x,telkomsel,comment,313,tiktok,Telkomsel,neutral
user91827536291,telkomsel,comment,26,tiktok,Telkomsel,negative
user9618805820052,telkomsel,comment,23,tiktok,Telkomsel,neutral
userarestupid,telkomsel,comment,0,tiktok,Telkomsel,neutral
userimamyulianto_gm,telkomsel,comment,0,tiktok,Telkomsel,neutral
username.9636,telkomsel,comment,0,tiktok,Telkomsel,negative
username08228292,telkomsel,comment,0,tiktok,Telkomsel,negative
username123._538,telkomsel,comment,31,tiktok,Telkomsel,neutral
username8292632,telkomsel,comment,0,tiktok,Telkomsel,negative
username_21306,telkomsel,comment,0,tiktok,Telkomsel,negative
usman.janudin,telkomsel,comment,657,instagram,Telkomsel,negative
usman_effendy_,telkomsel,comment,59,instagram,Telkomsel,negative
usne982772,telkomsel,comment,0,tiktok,Telkomsel,negative
usnulsempre,telkomsel,comment,432,instagram,Telkomsel,negative
uson_codet,telkomsel,comment,791,instagram,Telkomsel,positive
utami8288,telkomsel,comment,0,instagram,Telkomsel,neutral
utami_iie,telkomsel,comment,846,instagram,Telkomsel,neutral
utaminurwandi,telkomsel,comment,818,instagram,Telkomsel,neutral
utamiputrihadi,telkomsel,comment,0,instagram,Telkomsel,neutral
utas_pena,telkomsel,comment,1797,instagram,Telkomsel,neutral
utieuhu,telkomsel,comment,0,instagram,Telkomsel,neutral
uttam12,telkomsel,comment,510,instagram,Telkomsel,neutral
uulekasari,telkomsel,comment,9212,instagram,Telkomsel,neutral
uunknownn234,telkomsel,comment,263,tiktok,Telkomsel,negative
uus5455,telkomsel,comment,0,tiktok,Telkomsel,negative
uut.aja86,telkomsel,comment,0,tiktok,Telkomsel,neutral
uwaisalqarni.hz,telkomsel,comment,945,instagram,Telkomsel,neutral
uwie_himura,telkomsel,comment,431,instagram,Telkomsel,neutral
uwipratiwi.mumtaz,telkomsel,comment,473,instagram,Telkomsel,neutral
uwomsaputra,telkomsel,comment,36,instagram,Telkomsel,neutral
uzumaki123124142,telkomsel,comment,13,tiktok,Telkomsel,neutral
v.n090108,telkomsel,comment,0,instagram,Telkomsel,neutral
va_roesdiana,telkomsel,comment,0,instagram,Telkomsel,neutral
vadhl_41,telkomsel,comment,550,instagram,Telkomsel,positive
valdanebila,telkomsel,comment,0,instagram,Telkomsel,neutral
valdiakbarr,telkomsel,comment,194259,instagram,Telkomsel,neutral
valdyn1_,telkomsel,comment,184,tiktok,Telkomsel,negative
valdyniadi,telkomsel,comment,5285,instagram,Telkomsel,neutral
valeriapitri,telkomsel,comment,71,instagram,Telkomsel,positive
valerieddnnn,telkomsel,comment,35,instagram,Telkomsel,neutral
valindi.laks,telkomsel,comment,338,instagram,Telkomsel,neutral
vall.burik,telkomsel,comment,0,tiktok,Telkomsel,negative
vallinlove_023,telkomsel,comment,874,instagram,Telkomsel,positive
valramadhan17,telkomsel,comment,81,instagram,Telkomsel,positive
van_johans,telkomsel,comment,955,instagram,Telkomsel,negative
vancouvergm,telkomsel,comment,12,tiktok,Telkomsel,negative
vandadavis,telkomsel,comment,2034,instagram,Telkomsel,neutral
vani884,telkomsel,comment,1718,instagram,Telkomsel,positive
vanila97_,telkomsel,comment,1157,tiktok,Telkomsel,negative
vanillaa934,telkomsel,comment,109,instagram,Telkomsel,negative
vanitarro,telkomsel,comment,760,instagram,Telkomsel,negative
vann.rwarr,telkomsel,comment,0,tiktok,Telkomsel,neutral
vannxmatador0,telkomsel,comment,0,tiktok,Telkomsel,negative
vanptrck_,telkomsel,comment,836,instagram,Telkomsel,positive
vanringgo,telkomsel,comment,1427,instagram,Telkomsel,neutral
vanskie77_,telkomsel,comment,0,instagram,Telkomsel,neutral
vanzoel990,telkomsel,comment,329,instagram,Telkomsel,neutral
vanzzzz435,telkomsel,comment,64,tiktok,Telkomsel,negative
varfa.official,telkomsel,comment,165,tiktok,Telkomsel,negative
vasco_ruseimy,telkomsel,comment,444186,instagram,Telkomsel,neutral
vashipoka,telkomsel,comment,0,tiktok,Telkomsel,neutral
vathree21,telkomsel,comment,863,instagram,Telkomsel,neutral
vbcidkx,telkomsel,comment,0,tiktok,Telkomsel,neutral
vch_dra,telkomsel,comment,183,instagram,Telkomsel,negative
vebbyseptia,telkomsel,comment,0,instagram,Telkomsel,negative
veberiapanjaitan,telkomsel,comment,2100,instagram,Telkomsel,neutral
vebriyou,telkomsel,comment,128,tiktok,Telkomsel,negative
vebyy_uchiha,telkomsel,comment,872,instagram,Telkomsel,neutral
vede_putra,telkomsel,comment,38,instagram,Telkomsel,positive
veetkun,telkomsel,comment,174,tiktok,Telkomsel,negative
vegeae,telkomsel,comment,1,instagram,Telkomsel,neutral
velgyhrwd,telkomsel,comment,506,instagram,Telkomsel,negative
velvetnoncoffee,telkomsel,comment,100,tiktok,Telkomsel,negative
velzardd___,telkomsel,comment,117,instagram,Telkomsel,negative
vencejohanis,telkomsel,comment,74,instagram,Telkomsel,neutral
ver046,telkomsel,comment,615,instagram,Telkomsel,neutral
veraelwni,telkomsel,comment,897,instagram,Telkomsel,neutral
verafitriah28,telkomsel,comment,1017,instagram,Telkomsel,neutral
verasewuri,telkomsel,comment,0,instagram,Telkomsel,neutral
verdyhadiwibowo4,telkomsel,comment,0,instagram,Telkomsel,neutral
vernandeshendry,telkomsel,comment,1003,instagram,Telkomsel,neutral
veronica_fashion9,telkomsel,comment,24,instagram,Telkomsel,negative
veronikajuang2708,telkomsel,comment,237,instagram,Telkomsel,neutral
verysitinjak,telkomsel,comment,117,tiktok,Telkomsel,negative
vevenita17,telkomsel,comment,19270,instagram,Telkomsel,negative
vevoojr,telkomsel,comment,999,instagram,Telkomsel,neutral
vevy347,telkomsel,comment,762,instagram,Telkomsel,neutral
vhan_borneo,telkomsel,comment,464,instagram,Telkomsel,negative
vhey507,telkomsel,comment,0,instagram,Telkomsel,neutral
vhy.vhy.5688,telkomsel,comment,0,instagram,Telkomsel,neutral
via_edozz,telkomsel,comment,0,instagram,Telkomsel,positive
viany645,telkomsel,comment,161,instagram,Telkomsel,neutral
vickiseptiadi,telkomsel,comment,497,instagram,Telkomsel,negative
vicky_satria09,telkomsel,comment,825,instagram,Telkomsel,positive
vickycahyaardiansyah,telkomsel,comment,616,tiktok,Telkomsel,negative
vickyjohansen,telkomsel,comment,113,instagram,Telkomsel,positive
vickyympp,telkomsel,comment,1104,tiktok,Telkomsel,neutral
victor888126,telkomsel,comment,2,instagram,Telkomsel,negative
victory.perfume_,telkomsel,comment,1762,instagram,Telkomsel,neutral
vidahasan04,telkomsel,comment,1284,instagram,Telkomsel,neutral
videamufid,telkomsel,comment,0,instagram,Telkomsel,neutral
videlarhma,telkomsel,comment,10,instagram,Telkomsel,neutral
vidivit,telkomsel,comment,610,instagram,Telkomsel,neutral
vidyayuu,telkomsel,comment,1537,instagram,Telkomsel,neutral
vie_kusuma,telkomsel,comment,1066,instagram,Telkomsel,neutral
vie_meristawati,telkomsel,comment,581,instagram,Telkomsel,positive
vieka_permata,telkomsel,comment,159,instagram,Telkomsel,neutral
vienz75,telkomsel,comment,988,tiktok,Telkomsel,negative
viibes34,telkomsel,comment,0,tiktok,Telkomsel,negative
viiqueenr,telkomsel,comment,1165,instagram,Telkomsel,neutral
vika_ridazaela,telkomsel,comment,513,instagram,Telkomsel,positive
vikriardiansyah,telkomsel,comment,0,instagram,Telkomsel,negative
vikyarta23,telkomsel,comment,833,instagram,Telkomsel,negative
vikymarshelia,telkomsel,comment,873,instagram,Telkomsel,neutral
vikypanjaitan25,telkomsel,comment,710,instagram,Telkomsel,negative
vilainseven7,telkomsel,comment,0,tiktok,Telkomsel,neutral
villageboy1589,telkomsel,comment,0,tiktok,Telkomsel,negative
vina_hikar,telkomsel,comment,633,instagram,Telkomsel,neutral
vinadisable,telkomsel,comment,528,instagram,Telkomsel,neutral
vinanda1612,telkomsel,comment,3,instagram,Telkomsel,positive
vinapricillya,telkomsel,comment,465,instagram,Telkomsel,neutral
vindraa_srgh,telkomsel,comment,195,instagram,Telkomsel,positive
vinie_rismaya,telkomsel,comment,0,instagram,Telkomsel,neutral
vinnursaid86,telkomsel,comment,978,instagram,Telkomsel,neutral
vinocalesta,telkomsel,comment,1127,instagram,Telkomsel,positive
vinz_ajawoi,telkomsel,comment,0,tiktok,Telkomsel,neutral
vio0573,telkomsel,comment,0,tiktok,Telkomsel,neutral
violafstr,telkomsel,comment,0,instagram,Telkomsel,neutral
virgiawanlk,telkomsel,comment,309,instagram,Telkomsel,neutral
virgo.evan,telkomsel,comment,216,instagram,Telkomsel,neutral
virgo.kids82,telkomsel,comment,249,tiktok,Telkomsel,neutral
viriyanti,telkomsel,comment,0,instagram,Telkomsel,neutral
virlya_s,telkomsel,comment,5,instagram,Telkomsel,negative
virlyannaa,telkomsel,comment,92,instagram,Telkomsel,neutral
virnahardiyan,telkomsel,comment,3024,instagram,Telkomsel,neutral
virzalubis102,telkomsel,comment,0,tiktok,Telkomsel,neutral
visca_rachma,telkomsel,comment,11855,instagram,Telkomsel,negative
vish.id,telkomsel,comment,12109,instagram,Telkomsel,neutral
vishakajaya_yunni,telkomsel,comment,0,instagram,Telkomsel,neutral
vita5758_,telkomsel,comment,1167,instagram,Telkomsel,neutral
vitahanizza,telkomsel,comment,259,instagram,Telkomsel,positive
vitamommy2kings,telkomsel,comment,0,instagram,Telkomsel,positive
vitaneka,telkomsel,comment,972,instagram,Telkomsel,neutral
vivi_widyaf,telkomsel,comment,1025,instagram,Telkomsel,neutral
vivinufianimuhidin,telkomsel,comment,0,instagram,Telkomsel,neutral
vivioktaviani1208,telkomsel,comment,1061,instagram,Telkomsel,neutral
vivipfah_,telkomsel,comment,0,instagram,Telkomsel,negative
vivisubki,telkomsel,comment,1022,instagram,Telkomsel,positive
viwanvaulana,telkomsel,comment,479,instagram,Telkomsel,neutral
vizxyz7,telkomsel,comment,0,tiktok,Telkomsel,positive
vjafni,telkomsel,comment,1245,instagram,Telkomsel,positive
vjariif,telkomsel,comment,0,instagram,Telkomsel,neutral
vocagame,telkomsel,comment,138532,instagram,Telkomsel,neutral
vogate_7,telkomsel,comment,9,instagram,Telkomsel,neutral
vokalis_sementara,telkomsel,comment,1213,instagram,Telkomsel,negative
volkinki,telkomsel,comment,4,instagram,Telkomsel,negative
vritasr,telkomsel,comment,327,instagram,Telkomsel,neutral
vrolchyz,telkomsel,comment,0,tiktok,Telkomsel,negative
vsysnsusns,telkomsel,comment,13,tiktok,Telkomsel,neutral
vthreea_nuha,telkomsel,comment,108,instagram,Telkomsel,negative
vtz775,telkomsel,comment,83,tiktok,Telkomsel,negative
vv.yude,telkomsel,comment,1647,instagram,Telkomsel,neutral
vv_sri.yurnita,telkomsel,comment,537,instagram,Telkomsel,negative
vvvzzr0,telkomsel,comment,0,tiktok,Telkomsel,negative
vyahehey,telkomsel,comment,0,tiktok,Telkomsel,negative
vynxvyn,telkomsel,comment,62,tiktok,Telkomsel,negative
vynxzzz_12,telkomsel,comment,0,tiktok,Telkomsel,negative
vyonaalalita,telkomsel,comment,483,instagram,Telkomsel,positive
w.a_n_d_a,telkomsel,comment,934,instagram,Telkomsel,neutral
w1lliamj4,telkomsel,comment,0,tiktok,Telkomsel,neutral
w_93x,telkomsel,comment,0,tiktok,Telkomsel,negative
waa_wrld,telkomsel,comment,0,tiktok,Telkomsel,negative
waawaann.rmlii07,telkomsel,comment,2807,instagram,Telkomsel,neutral
waden0812,telkomsel,comment,0,tiktok,Telkomsel,negative
wadiww2,telkomsel,comment,1,tiktok,Telkomsel,negative
wafiahwhidy5,telkomsel,comment,904,instagram,Telkomsel,neutral
wahdawafa,telkomsel,comment,0,tiktok,Telkomsel,negative
wahhdeeee._,telkomsel,comment,0,instagram,Telkomsel,negative
wahidintbl,telkomsel,comment,8,tiktok,Telkomsel,neutral
wahidjaelani_,telkomsel,comment,92,tiktok,Telkomsel,negative
wahjoefattah,telkomsel,comment,1394,instagram,Telkomsel,neutral
wahyu.farhan_,telkomsel,comment,853,instagram,Telkomsel,negative
wahyu.ga8,telkomsel,comment,1,tiktok,Telkomsel,negative
wahyu094,telkomsel,comment,323,instagram,Telkomsel,neutral
wahyu_alveiro7,telkomsel,comment,5017,instagram,Telkomsel,neutral
wahyu_bagusferdiansyah,telkomsel,comment,366,instagram,Telkomsel,neutral
wahyu_faathir,telkomsel,comment,410,instagram,Telkomsel,negative
wahyu_kandacong,telkomsel,comment,321129,instagram,Telkomsel,negative
wahyu_poer1989,telkomsel,comment,233,instagram,Telkomsel,negative
wahyucak23,telkomsel,comment,10,instagram,Telkomsel,neutral
wahyumulynti,telkomsel,comment,0,instagram,Telkomsel,neutral
wahyuna_adie,telkomsel,comment,422,instagram,Telkomsel,neutral
wahyuning._.putri,telkomsel,comment,3274,instagram,Telkomsel,neutral
wahyunucleus,telkomsel,comment,412,instagram,Telkomsel,neutral
wahyunusan77,telkomsel,comment,13,instagram,Telkomsel,negative
wahyusaputra25328,telkomsel,comment,0,tiktok,Telkomsel,negative
wahyusport_medan,telkomsel,comment,65,instagram,Telkomsel,neutral
wahyusrimuspita26,telkomsel,comment,1511,instagram,Telkomsel,positive
wahyuxdinata,telkomsel,comment,421,instagram,Telkomsel,negative
wahyuzakymaulana,telkomsel,comment,467,instagram,Telkomsel,neutral
waiajtyb,telkomsel,comment,18,tiktok,Telkomsel,negative
wakhidnurrokhim,telkomsel,comment,5060,instagram,Telkomsel,neutral
waletsuper_group,telkomsel,comment,446,instagram,Telkomsel,neutral
wan_aluih,telkomsel,comment,0,instagram,Telkomsel,neutral
wandarahmadan94,telkomsel,comment,1116,instagram,Telkomsel,neutral
wandi.805raditya,telkomsel,comment,547,tiktok,Telkomsel,neutral
wandroid_v2,telkomsel,comment,586,tiktok,Telkomsel,neutral
wandy_stepen,telkomsel,comment,3830,instagram,Telkomsel,neutral
wang_yan.13,telkomsel,comment,0,tiktok,Telkomsel,negative
wanghican_22,telkomsel,comment,512,tiktok,Telkomsel,neutral
wangsastudio,telkomsel,comment,2086,instagram,Telkomsel,neutral
waninamilina,telkomsel,comment,1,instagram,Telkomsel,neutral
wann_10.09.24,telkomsel,comment,0,tiktok,Telkomsel,negative
wanthy.adriani,telkomsel,comment,157,instagram,Telkomsel,positive
wanzzlavostee,telkomsel,comment,0,tiktok,Telkomsel,neutral
wardiandf,telkomsel,comment,0,instagram,Telkomsel,positive
wargagunungseteleng,telkomsel,comment,170,tiktok,Telkomsel,neutral
warli5289,telkomsel,comment,244,instagram,Telkomsel,negative
warnawarnigarden,telkomsel,comment,69,instagram,Telkomsel,neutral
waw122132,telkomsel,comment,0,tiktok,Telkomsel,positive
wawanandrian88,telkomsel,comment,387,instagram,Telkomsel,neutral
wawanh_34,telkomsel,comment,108,instagram,Telkomsel,neutral
wawanjuliawan,telkomsel,comment,0,instagram,Telkomsel,neutral
way.wahyu_,telkomsel,comment,0,instagram,Telkomsel,neutral
wayandedi86,telkomsel,comment,1516,tiktok,Telkomsel,neutral
wayangpluto_290280,telkomsel,comment,24,instagram,Telkomsel,positive
wayongsuwaryo2,telkomsel,comment,312,instagram,Telkomsel,neutral
wbsanaa_,telkomsel,comment,774,instagram,Telkomsel,negative
wdyatun_,telkomsel,comment,0,instagram,Telkomsel,neutral
we_yolo7,telkomsel,comment,51,instagram,Telkomsel,neutral
webbybinsyamsuddin,telkomsel,comment,449,instagram,Telkomsel,positive
webnabirenet,telkomsel,comment,7375,instagram,Telkomsel,neutral
wee31614,telkomsel,comment,0,tiktok,Telkomsel,negative
weednest.day,telkomsel,comment,475,instagram,Telkomsel,negative
weelreihan,telkomsel,comment,0,tiktok,Telkomsel,neutral
weenngg_,telkomsel,comment,490,instagram,Telkomsel,neutral
wegeeeew,telkomsel,comment,667,instagram,Telkomsel,negative
wein.arigayo,telkomsel,comment,918,instagram,Telkomsel,neutral
welfrimark,telkomsel,comment,24,instagram,Telkomsel,neutral
wendiabdillah,telkomsel,comment,95627,instagram,Telkomsel,neutral
wennyindra,telkomsel,comment,2769,instagram,Telkomsel,neutral
wennyiswari,telkomsel,comment,427,instagram,Telkomsel,neutral
werdini507,telkomsel,comment,574,instagram,Telkomsel,negative
wfitriast,telkomsel,comment,299,instagram,Telkomsel,neutral
whatever_stvff,telkomsel,comment,0,instagram,Telkomsel,positive
whelb21,telkomsel,comment,16800,tiktok,Telkomsel,negative
whereiskevin__,telkomsel,comment,809,instagram,Telkomsel,negative
while_if1,telkomsel,comment,0,tiktok,Telkomsel,neutral
whinipriasiwi,telkomsel,comment,322,instagram,Telkomsel,neutral
whirdha_111,telkomsel,comment,0,tiktok,Telkomsel,neutral
whoiamhahahaha,telkomsel,comment,0,tiktok,Telkomsel,neutral
whoim0506,telkomsel,comment,93,instagram,Telkomsel,neutral
whoscharm.art,telkomsel,comment,0,instagram,Telkomsel,negative
whyalwaysbrii,telkomsel,comment,843,instagram,Telkomsel,negative
whycandraa,telkomsel,comment,0,instagram,Telkomsel,neutral
wiawira0609_,telkomsel,comment,1002,instagram,Telkomsel,positive
wida_dirja,telkomsel,comment,805,instagram,Telkomsel,neutral
widadanish,telkomsel,comment,279,instagram,Telkomsel,neutral
widhiahana,telkomsel,comment,0,tiktok,Telkomsel,negative
widi1128,telkomsel,comment,741,instagram,Telkomsel,neutral
widi_piliangsani,telkomsel,comment,194,instagram,Telkomsel,neutral
widialifia,telkomsel,comment,1151,instagram,Telkomsel,negative
widiameid,telkomsel,comment,1844,instagram,Telkomsel,neutral
widito_kun,telkomsel,comment,92,instagram,Telkomsel,negative
widiyp,telkomsel,comment,1808,instagram,Telkomsel,neutral
widokho86,telkomsel,comment,304,instagram,Telkomsel,negative
widuri_noisy,telkomsel,comment,660,instagram,Telkomsel,neutral
widya50745,telkomsel,comment,209,instagram,Telkomsel,neutral
widyajuliana_,telkomsel,comment,718,instagram,Telkomsel,neutral
widyapaulina,telkomsel,comment,473,instagram,Telkomsel,positive
widyaratha,telkomsel,comment,334,instagram,Telkomsel,neutral
widyatiwii_,telkomsel,comment,614,instagram,Telkomsel,negative
wie_go85,telkomsel,comment,309,instagram,Telkomsel,neutral
wien_sava,telkomsel,comment,965,instagram,Telkomsel,neutral
wigunajenny,telkomsel,comment,1590,instagram,Telkomsel,negative
wiida_32,telkomsel,comment,0,instagram,Telkomsel,neutral
wiiin.da,telkomsel,comment,989,instagram,Telkomsel,neutral
wijaya.ran,telkomsel,comment,0,instagram,Telkomsel,negative
wijiltriaji,telkomsel,comment,554,instagram,Telkomsel,neutral
wijipray,telkomsel,comment,511,instagram,Telkomsel,neutral
wijisetyo,telkomsel,comment,0,instagram,Telkomsel,neutral
wijitrianaarum,telkomsel,comment,251,instagram,Telkomsel,neutral
wikejugabole,telkomsel,comment,0,instagram,Telkomsel,positive
wildanyogii,telkomsel,comment,554,instagram,Telkomsel,neutral
wildnn______,telkomsel,comment,0,tiktok,Telkomsel,negative
wilencaniago16,telkomsel,comment,43412,instagram,Telkomsel,neutral
wilfredo.leeson,telkomsel,comment,0,instagram,Telkomsel,neutral
wilfried_siallagan19,telkomsel,comment,36410,instagram,Telkomsel,negative
williandreas_,telkomsel,comment,748,instagram,Telkomsel,neutral
win.ganz,telkomsel,comment,25,tiktok,Telkomsel,neutral
win_win1806,telkomsel,comment,656,instagram,Telkomsel,neutral
wina_kawai21,telkomsel,comment,236,instagram,Telkomsel,neutral
winda94fashion,telkomsel,comment,584,instagram,Telkomsel,positive
winda_asfahani,telkomsel,comment,2198,instagram,Telkomsel,neutral
winda_rahma5,telkomsel,comment,0,instagram,Telkomsel,positive
windaamaya,telkomsel,comment,2714,instagram,Telkomsel,neutral
windaherv,telkomsel,comment,734,instagram,Telkomsel,positive
windaputriastuti_,telkomsel,comment,0,instagram,Telkomsel,positive
windiperkasaed,telkomsel,comment,0,instagram,Telkomsel,negative
windoescaandra,telkomsel,comment,450,instagram,Telkomsel,neutral
windu2161,telkomsel,comment,0,tiktok,Telkomsel,negative
windu_dolandolan,telkomsel,comment,2453,instagram,Telkomsel,neutral
windulestari_,telkomsel,comment,1731,instagram,Telkomsel,neutral
windupuspaningtyas,telkomsel,comment,917,instagram,Telkomsel,positive
windy_mandasari11,telkomsel,comment,379,tiktok,Telkomsel,neutral
