rank,username,followers,degree_centrality,in_degree,out_degree,is_brand
1961,@chocoflymoon,0,5.853772756541591e-05,2,0,False
1962,@pemkotbekasi,0,5.853772756541591e-05,2,0,False
1963,@mas_triadhianto,0,5.853772756541591e-05,2,0,False
1964,@rillgapapa,0,5.853772756541591e-05,2,0,False
1965,@makeitaquote,0,5.853772756541591e-05,2,0,False
1966,@oatmilkdoppio,0,5.853772756541591e-05,2,0,False
1967,@gaidagegiver4,0,5.853772756541591e-05,2,0,False
1968,@wizter,0,5.853772756541591e-05,2,0,False
1969,@geraldnightx_o,0,5.853772756541591e-05,2,0,False
1970,@bola_jakarta,0,5.853772756541591e-05,2,0,False
1971,@anggagilangp_,0,5.853772756541591e-05,2,0,False
1972,@dairydaymee,0,5.853772756541591e-05,2,0,False
1973,@jeemicn,0,5.853772756541591e-05,2,0,False
1974,@tel,0,5.853772756541591e-05,2,0,False
1975,@gerald_alf,0,5.853772756541591e-05,2,0,False
1976,@kucingcerdas,0,5.853772756541591e-05,2,0,False
1977,@fathana02,0,5.853772756541591e-05,2,0,False
1978,@ajlbedo,0,5.853772756541591e-05,2,0,False
1979,@deadymulyadi,0,5.853772756541591e-05,2,0,False
1980,@marcygoround,0,5.853772756541591e-05,2,0,False
1981,@veesara__,0,5.853772756541591e-05,2,0,False
1982,@epat,0,5.853772756541591e-05,2,0,False
1983,@kittendfuzz,0,5.853772756541591e-05,2,0,False
1984,@sitisorayani,0,5.853772756541591e-05,2,0,False
1985,@dodoy0016,0,5.853772756541591e-05,2,0,False
1986,@kautsarwicak10,0,5.853772756541591e-05,2,0,False
1987,@danawallet,0,5.853772756541591e-05,2,0,False
1988,@palsaeroyi,0,5.853772756541591e-05,2,0,False
1989,@jwywngnt,0,5.853772756541591e-05,2,0,False
1990,@zeussimp,0,5.853772756541591e-05,2,0,False
1991,@lebihbanyakk,0,5.853772756541591e-05,2,0,False
1992,@crthoon,0,5.853772756541591e-05,2,0,False
1993,@imfeti,0,5.853772756541591e-05,2,0,False
1994,@dykedler,0,5.853772756541591e-05,2,0,False
1995,@fadlanilham87,0,5.853772756541591e-05,2,0,False
1996,@niamsyukri24,0,5.853772756541591e-05,2,0,False
1997,@searegnbue,0,5.853772756541591e-05,2,0,False
1998,@adelllsdw,0,5.853772756541591e-05,2,0,False
1999,@masfey,0,5.853772756541591e-05,2,0,False
2000,@_lowkeyunknown,0,5.853772756541591e-05,2,0,False
2001,@rfawann,0,5.853772756541591e-05,2,0,False
2002,@mytelkomsel,0,5.853772756541591e-05,2,0,False
2003,@alphaomega69696,0,5.853772756541591e-05,2,0,False
2004,@gateknotenanan_,0,5.853772756541591e-05,2,0,False
2005,@hendomoton,0,5.853772756541591e-05,2,0,False
2006,@xoalsogf,0,5.853772756541591e-05,2,0,False
2007,@terwooseok,0,5.853772756541591e-05,2,0,False
2008,@antikacang,0,5.853772756541591e-05,2,0,False
2009,@insomnyia,0,5.853772756541591e-05,2,0,False
2010,@mikhsaaanb,0,5.853772756541591e-05,2,0,False
2011,@prakoso_er17841,0,5.853772756541591e-05,2,0,False
2012,@deftn1ee,0,5.853772756541591e-05,2,0,False
2013,@toplessouvenir,0,5.853772756541591e-05,2,0,False
2014,@matinsidee,0,5.853772756541591e-05,2,0,False
2015,@dhista112199,0,5.853772756541591e-05,2,0,False
2016,@mamamoov,0,5.853772756541591e-05,2,0,False
2017,@msadepanmasten,0,5.853772756541591e-05,2,0,False
2018,@prettybubbleee,0,5.853772756541591e-05,2,0,False
2019,@daesu,0,5.853772756541591e-05,2,0,False
2020,@biiibebbyy,0,5.853772756541591e-05,2,0,False
2021,@hyunfaves,0,5.853772756541591e-05,2,0,False
2022,@auzangogreen,0,5.853772756541591e-05,2,0,False
2023,@howlonyouu,0,5.853772756541591e-05,2,0,False
2024,@elisaengelina,0,5.853772756541591e-05,2,0,False
2025,@aerisellewife,0,5.853772756541591e-05,2,0,False
2026,@vsyaifuddin,0,5.853772756541591e-05,2,0,False
2027,@mahe_ahe,0,5.853772756541591e-05,2,0,False
2028,@kidfromwestside,0,5.853772756541591e-05,2,0,False
2029,@cceruiean,0,5.853772756541591e-05,2,0,False
2030,@edwucate,0,5.853772756541591e-05,2,0,False
2031,@pratomus,0,5.853772756541591e-05,2,0,False
2032,@eldv1111n,0,5.853772756541591e-05,2,0,False
2033,@nadyaashafa,0,5.853772756541591e-05,2,0,False
2034,@sunsheyia,0,5.853772756541591e-05,2,0,False
2035,@kwomik,0,5.853772756541591e-05,2,0,False
2036,@sayangnetflix,0,5.853772756541591e-05,2,0,False
2037,@hasbiiaziz,0,5.853772756541591e-05,2,0,False
2038,@_matarx,0,5.853772756541591e-05,2,0,False
2039,@silviandovio,0,5.853772756541591e-05,2,0,False
2040,@ciyble,0,5.853772756541591e-05,2,0,False
2041,@indiehome,0,5.853772756541591e-05,2,0,False
2042,@baduung,0,5.853772756541591e-05,2,0,False
2043,@txtfromkeuangan,0,5.853772756541591e-05,2,0,False
2044,@nenkmonica,0,5.853772756541591e-05,2,0,False
2045,@xu3ghaisii98860,0,5.853772756541591e-05,2,0,False
2046,@wish_14,0,5.853772756541591e-05,2,0,False
2047,@sebuahaturan,0,5.853772756541591e-05,2,0,False
2048,@sutilkayu,0,5.853772756541591e-05,2,0,False
2049,@katxeha,0,5.853772756541591e-05,2,0,False
2050,@drinksxcoffee,0,5.853772756541591e-05,2,0,False
2051,@kzryx,0,5.853772756541591e-05,2,0,False
2052,@oleumarachidis,0,5.853772756541591e-05,2,0,False
2053,@woodymolky48,0,5.853772756541591e-05,2,0,False
2054,@ariefpambudi4,0,5.853772756541591e-05,2,0,False
2055,@chocoweird_,0,5.853772756541591e-05,2,0,False
2056,@telurmaulid,0,5.853772756541591e-05,2,0,False
2057,@gwesasa,0,5.853772756541591e-05,2,0,False
2058,@masjawaninja,0,5.853772756541591e-05,2,0,False
2059,@waliiid_,0,5.853772756541591e-05,2,0,False
2060,@mistleveil,0,5.853772756541591e-05,2,0,False
2061,@lynyr6,0,5.853772756541591e-05,2,0,False
2062,@isntmooood,0,5.853772756541591e-05,2,0,False
2063,@wednazdays,0,5.853772756541591e-05,2,0,False
2064,@salsyahh_,0,5.853772756541591e-05,2,0,False
2065,@blaugrana1o,0,5.853772756541591e-05,2,0,False
2066,@miloofff,0,5.853772756541591e-05,2,0,False
2067,@yonaa_lee,0,5.853772756541591e-05,2,0,False
2068,@noch404,0,5.853772756541591e-05,2,0,False
2069,@literabadi,0,5.853772756541591e-05,2,0,False
2070,@mavuikav,0,5.853772756541591e-05,2,0,False
2071,@narcisseuu,0,5.853772756541591e-05,2,0,False
2072,@iqbalalghi,0,5.853772756541591e-05,2,0,False
2073,@akogwappo,0,5.853772756541591e-05,2,0,False
2074,@staylow4naw,0,5.853772756541591e-05,2,0,False
2075,@yippiezippiee,0,5.853772756541591e-05,2,0,False
2076,@ditareihana,0,5.853772756541591e-05,2,0,False
2077,@ccariquelle,0,5.853772756541591e-05,2,0,False
2078,@s2uforever_,0,5.853772756541591e-05,2,0,False
2079,@rvhqml,0,5.853772756541591e-05,2,0,False
2080,@akukoneng98,0,5.853772756541591e-05,2,0,False
2081,@rejeeeme,0,5.853772756541591e-05,2,0,False
2082,@narattamaa,0,5.853772756541591e-05,2,0,False
2083,@dlwlrmlaa,0,5.853772756541591e-05,2,0,False
2084,@kulitjambuu,0,5.853772756541591e-05,2,0,False
2085,@greyvvhiteblack,0,5.853772756541591e-05,2,0,False
2086,@betterbenz,0,5.853772756541591e-05,2,0,False
2087,@peachypetite21,0,5.853772756541591e-05,2,0,False
2088,@ugreenss,0,5.853772756541591e-05,2,0,False
2089,@luslolly,0,5.853772756541591e-05,2,0,False
2090,@fnurikhwan,0,5.853772756541591e-05,2,0,False
2091,@tanzialfisah,0,5.853772756541591e-05,2,0,False
2092,@urfvpersonn,0,5.853772756541591e-05,2,0,False
2093,@r_sdoro,0,5.853772756541591e-05,2,0,False
2094,@megadwig,0,5.853772756541591e-05,2,0,False
2095,@tiefnez,0,5.853772756541591e-05,2,0,False
2096,@laghtyear,0,5.853772756541591e-05,2,0,False
2097,@rh34__,0,5.853772756541591e-05,2,0,False
2098,@biznet,0,5.853772756541591e-05,2,0,False
2099,@aeloveyuu,0,5.853772756541591e-05,2,0,False
2100,@chubbyterus,0,5.853772756541591e-05,2,0,False
2101,@aikhoki,0,5.853772756541591e-05,2,0,False
2102,@mvwnlight,0,5.853772756541591e-05,2,0,False
2103,@porscheruby,0,5.853772756541591e-05,2,0,False
2104,@stefanusfk,0,5.853772756541591e-05,2,0,False
2105,@ukh_tami,0,5.853772756541591e-05,2,0,False
2106,@ryelpd,0,5.853772756541591e-05,2,0,False
2107,@yn_178,0,5.853772756541591e-05,2,0,False
2108,@lookeenn,0,5.853772756541591e-05,2,0,False
2109,@afrizalgisda,0,5.853772756541591e-05,2,0,False
2110,@catsgi0,0,5.853772756541591e-05,2,0,False
2111,@masojan_,0,5.853772756541591e-05,2,0,False
2112,@bonayy12,0,5.853772756541591e-05,2,0,False
2113,@asephidyt_,0,5.853772756541591e-05,2,0,False
2114,@wyv_sion,0,5.853772756541591e-05,2,0,False
2115,@alvinmp,0,5.853772756541591e-05,2,0,False
2116,@ayu_afriliani,0,5.853772756541591e-05,2,0,False
2117,@satyasaurus,0,5.853772756541591e-05,2,0,False
2118,@sayankcu,0,5.853772756541591e-05,2,0,False
2119,@abilybear,0,5.853772756541591e-05,2,0,False
2120,@bwandawala45699,0,5.853772756541591e-05,2,0,False
2121,@ohlalalamyeon,0,5.853772756541591e-05,2,0,False
2122,@kai121,0,5.853772756541591e-05,2,0,False
2123,@panatseas,0,5.853772756541591e-05,2,0,False
2124,@aetherphie,0,5.853772756541591e-05,2,0,False
2125,@kusakabeshinra_,0,5.853772756541591e-05,2,0,False
2126,@juyoeb,0,5.853772756541591e-05,2,0,False
2127,@scheissegalf,0,5.853772756541591e-05,2,0,False
2128,@aelyndia,0,5.853772756541591e-05,2,0,False
2129,@0xluc1d20,0,5.853772756541591e-05,2,0,False
2130,@nshdio,0,5.853772756541591e-05,2,0,False
2131,@catteasan,0,5.853772756541591e-05,2,0,False
2132,@inafrun,0,5.853772756541591e-05,2,0,False
2133,@john__code,0,5.853772756541591e-05,2,0,False
2134,@pxodles,0,5.853772756541591e-05,2,0,False
2135,@citrajulita,0,5.853772756541591e-05,2,0,False
2136,@berryman314217,0,5.853772756541591e-05,2,0,False
2137,@txthonorofkings,0,5.853772756541591e-05,2,0,False
2138,@p_ebri_4,0,5.853772756541591e-05,2,0,False
2139,@orcaniusorca,0,5.853772756541591e-05,2,0,False
2140,@eokada1973,0,5.853772756541591e-05,2,0,False
2141,@klllmyfate,0,5.853772756541591e-05,2,0,False
2142,@seanymous,0,5.853772756541591e-05,2,0,False
2143,@synexcu,0,5.853772756541591e-05,2,0,False
2144,@gtauadasiapadmn,0,5.853772756541591e-05,2,0,False
2145,@neohistoria_id,0,5.853772756541591e-05,2,0,False
2146,@brianarfath29,0,5.853772756541591e-05,2,0,False
2147,@indri,0,5.853772756541591e-05,2,0,False
2148,@bejo,0,5.853772756541591e-05,2,0,False
2149,@esa,0,5.853772756541591e-05,2,0,False
2150,@nica,0,5.853772756541591e-05,2,0,False
2151,@jamil,0,5.853772756541591e-05,2,0,False
2152,@aji,0,5.853772756541591e-05,2,0,False
2153,@druz,0,5.853772756541591e-05,2,0,False
2154,@aenanditaa,0,5.853772756541591e-05,2,0,False
2155,@blackflory,0,5.853772756541591e-05,2,0,False
2156,@jjeniverseu,0,5.853772756541591e-05,2,0,False
2157,@piscvely,0,5.853772756541591e-05,2,0,False
2158,@ann_rchive,0,5.853772756541591e-05,2,0,False
2159,@djedkomdigi,0,5.853772756541591e-05,2,0,False
2160,@adikeonhoo,0,5.853772756541591e-05,2,0,False
2161,@rrrrrran9,0,5.853772756541591e-05,2,0,False
2162,@deatei_,0,5.853772756541591e-05,2,0,False
2163,@kotovvaru,0,5.853772756541591e-05,2,0,False
2164,@xlxlvlzh,0,5.853772756541591e-05,2,0,False
2165,@ayakaasayang,0,5.853772756541591e-05,2,0,False
2166,@fcb_ng,0,5.853772756541591e-05,2,0,False
2167,@whoskilledme,0,5.853772756541591e-05,2,0,False
2168,@bennyhawe,0,5.853772756541591e-05,2,0,False
2169,@huckeybusk,0,5.853772756541591e-05,2,0,False
2170,@naominj3,0,5.853772756541591e-05,2,0,False
2171,@awkookluv,0,5.853772756541591e-05,2,0,False
2172,@wnterbeartae,0,5.853772756541591e-05,2,0,False
2173,@yahkokuning,0,5.853772756541591e-05,2,0,False
2174,@ohmyreenan,0,5.853772756541591e-05,2,0,False
2175,@galihhaekal,0,5.853772756541591e-05,2,0,False
2176,@pasekmudhana,0,5.853772756541591e-05,2,0,False
2177,@komenx666,0,5.853772756541591e-05,2,0,False
2178,@alifmadani_,0,5.853772756541591e-05,2,0,False
2179,@ayypages,0,5.853772756541591e-05,2,0,False
2180,@robi_moo,0,5.853772756541591e-05,2,0,False
2181,@leesangwcn,0,5.853772756541591e-05,2,0,False
2182,@yurego_,0,5.853772756541591e-05,2,0,False
2183,@leex4nder,0,5.853772756541591e-05,2,0,False
2184,@jwlryyx,0,5.853772756541591e-05,2,0,False
2185,@rizatarmuzi,0,5.853772756541591e-05,2,0,False
2186,@rowlloand,0,5.853772756541591e-05,2,0,False
2187,@ourigl,0,5.853772756541591e-05,2,0,False
2188,@penta_adenata,0,5.853772756541591e-05,2,0,False
2189,@rynsptr,0,5.853772756541591e-05,2,0,False
2190,@aeichanr,0,5.853772756541591e-05,2,0,False
2191,@kanae_risa,0,5.853772756541591e-05,2,0,False
2192,@flutterlego,0,5.853772756541591e-05,2,0,False
2193,@abdulmuhajir,0,5.853772756541591e-05,2,0,False
2194,@itsjuhoon,0,5.853772756541591e-05,2,0,False
2195,@jinwaiveu_,0,5.853772756541591e-05,2,0,False
2196,@cintasexual,0,5.853772756541591e-05,2,0,False
2197,@morpiggg,0,5.853772756541591e-05,2,0,False
2198,@onyu0rmark,0,5.853772756541591e-05,2,0,False
2199,@ursal_salamun,0,5.853772756541591e-05,2,0,False
2200,@cecepkristiyan,0,5.853772756541591e-05,2,0,False
2201,@telyufess,0,5.853772756541591e-05,2,0,False
2202,@telkom,0,5.853772756541591e-05,2,0,False
2203,@egoisaiah,0,5.853772756541591e-05,2,0,False
2204,@makassarfes,0,5.853772756541591e-05,2,0,False
2205,@_malevolance,0,5.853772756541591e-05,2,0,False
2206,@jjoooannee,0,5.853772756541591e-05,2,0,False
2207,@fuckisshy,0,5.853772756541591e-05,2,0,False
2208,@himoon_junhui,0,5.853772756541591e-05,2,0,False
2209,@matchataromilk,0,5.853772756541591e-05,2,0,False
2210,@inoondiana,0,5.853772756541591e-05,2,0,False
2211,@dilpidil,0,5.853772756541591e-05,2,0,False
2212,@nnyakar,0,5.853772756541591e-05,2,0,False
2213,@jieqionnq,0,5.853772756541591e-05,2,0,False
2214,@sunfloweirdo_,0,5.853772756541591e-05,2,0,False
2215,@evengel1st,0,5.853772756541591e-05,2,0,False
2216,@starlog20,0,5.853772756541591e-05,2,0,False
2217,@salesmyrepckr,0,5.853772756541591e-05,2,0,False
2218,@muliahutagalung,0,5.853772756541591e-05,2,0,False
2219,@seishinazu,0,5.853772756541591e-05,2,0,False
2220,@postscriptink,0,5.853772756541591e-05,2,0,False
2221,@quiinax,0,5.853772756541591e-05,2,0,False
2222,@kkecium,0,5.853772756541591e-05,2,0,False
2223,@anybodyhere__,0,5.853772756541591e-05,2,0,False
2224,@mdonnzy,0,5.853772756541591e-05,2,0,False
2225,@indyandari,0,5.853772756541591e-05,2,0,False
2226,@faykuroda,0,5.853772756541591e-05,2,0,False
2227,@azmifahriz,0,5.853772756541591e-05,2,0,False
2228,@telkomakses_,0,5.853772756541591e-05,2,0,False
2229,@beanie_cokelat,0,5.853772756541591e-05,2,0,False
2230,@726hz,0,5.853772756541591e-05,2,0,False
2231,@anjarworld,0,5.853772756541591e-05,2,0,False
2232,@saputram1569,0,5.853772756541591e-05,2,0,False
2233,@mintchoco1227,0,5.853772756541591e-05,2,0,False
2234,@jemije,0,5.853772756541591e-05,2,0,False
2235,@subhanruby,0,5.853772756541591e-05,2,0,False
2236,@pearlighttt,0,5.853772756541591e-05,2,0,False
2237,@teletubeasttt,0,5.853772756541591e-05,2,0,False
2238,@suigeneristhot,0,5.853772756541591e-05,2,0,False
2239,@alphyvernandaa,0,5.853772756541591e-05,2,0,False
2240,@habisnontonfilm,0,5.853772756541591e-05,2,0,False
2241,@bebswii,0,5.853772756541591e-05,2,0,False
2242,@dnnssryptr5,0,5.853772756541591e-05,2,0,False
2243,@eun_040620,0,5.853772756541591e-05,2,0,False
2244,@henzdery,0,5.853772756541591e-05,2,0,False
2245,@babyyoodenk,0,5.853772756541591e-05,2,0,False
2246,@withphuwin,0,5.853772756541591e-05,2,0,False
2247,@popoktuyulll,0,5.853772756541591e-05,2,0,False
2248,@pendararunika,0,5.853772756541591e-05,2,0,False
2249,@itsabtzaa,0,5.853772756541591e-05,2,0,False
2250,@livingmaneguin,0,5.853772756541591e-05,2,0,False
2251,@bemusewoo,0,5.853772756541591e-05,2,0,False
2252,@urluciddream_,0,5.853772756541591e-05,2,0,False
2253,@jejak_silamban,0,5.853772756541591e-05,2,0,False
2254,@arfyyaja,0,5.853772756541591e-05,2,0,False
2255,@psooyoungrvs,0,5.853772756541591e-05,2,0,False
2256,@igondrong,0,5.853772756541591e-05,2,0,False
2257,@kepobgtbngst,0,5.853772756541591e-05,2,0,False
2258,@strawbekith,0,5.853772756541591e-05,2,0,False
2259,@hipaniy,0,5.853772756541591e-05,2,0,False
2260,@pnggpg,0,5.853772756541591e-05,2,0,False
2261,@2esteh5ribu,0,5.853772756541591e-05,2,0,False
2262,@for8var,0,5.853772756541591e-05,2,0,False
2263,@blogcious,0,5.853772756541591e-05,2,0,False
2264,@luvviec0rner,0,5.853772756541591e-05,2,0,False
2265,@iamgebprek,0,5.853772756541591e-05,2,0,False
2266,@kqiddy,0,5.853772756541591e-05,2,0,False
2267,@sicupuh,0,5.853772756541591e-05,2,0,False
2268,@sfarisqy,0,5.853772756541591e-05,2,0,False
2269,@watermelom_arkl,0,5.853772756541591e-05,2,0,False
2270,@leonakasipit,0,5.853772756541591e-05,2,0,False
2271,@puspitatrw,0,5.853772756541591e-05,2,0,False
2272,@sanfordwaterrrr,0,5.853772756541591e-05,2,0,False
2273,@todayis_sha,0,5.853772756541591e-05,2,0,False
2274,@femalemagneto,0,5.853772756541591e-05,2,0,False
2275,@yntktsjjj,0,5.853772756541591e-05,2,0,False
2276,@jvsmangga,0,5.853772756541591e-05,2,0,False
2277,@dipsilovebot,0,5.853772756541591e-05,2,0,False
2278,@kintandee,0,5.853772756541591e-05,2,0,False
2279,@ack3rmnn,0,5.853772756541591e-05,2,0,False
2280,@dejitang,0,5.853772756541591e-05,2,0,False
2281,@ggulaliimaniezz,0,5.853772756541591e-05,2,0,False
2282,@nonachubbss,0,5.853772756541591e-05,2,0,False
2283,@citasacita,0,5.853772756541591e-05,2,0,False
2284,@awscloud,0,5.853772756541591e-05,2,0,False
2285,@i,0,5.853772756541591e-05,2,0,False
2286,@mausejuta,0,5.853772756541591e-05,2,0,False
2287,@dambi_vlrt,0,5.853772756541591e-05,2,0,False
2288,@skysfira,0,5.853772756541591e-05,2,0,False
2289,@ftchurr,0,5.853772756541591e-05,2,0,False
2290,@titaaxa,0,5.853772756541591e-05,2,0,False
2291,@bondol123456,0,5.853772756541591e-05,2,0,False
2292,@topanadtram,0,5.853772756541591e-05,2,0,False
2293,@dinaries,0,5.853772756541591e-05,2,0,False
2294,@bigkingxbt,0,5.853772756541591e-05,2,0,False
2295,@shintahawa,0,5.853772756541591e-05,2,0,False
2296,@happyselaluya,0,5.853772756541591e-05,2,0,False
2297,@kukerukeee,0,5.853772756541591e-05,2,0,False
2298,@hiloffyu,0,5.853772756541591e-05,2,0,False
2299,@blossaireia,0,5.853772756541591e-05,2,0,False
2300,@mobilelegendsol,0,5.853772756541591e-05,2,0,False
2301,@lalaavenderrr,0,5.853772756541591e-05,2,0,False
2302,@zonevenomwar,0,5.853772756541591e-05,2,0,False
2303,@intansaraswati_,0,5.853772756541591e-05,2,0,False
2304,@gmail,0,5.853772756541591e-05,2,0,False
2305,@guoddess,0,5.853772756541591e-05,2,0,False
2306,@wyomoth,0,5.853772756541591e-05,2,0,False
2307,@daichante,0,5.853772756541591e-05,2,0,False
2308,@sitaardhini,0,5.853772756541591e-05,2,0,False
2309,@kjirara,0,5.853772756541591e-05,2,0,False
2310,@dwiantsaa,0,5.853772756541591e-05,2,0,False
2311,@easypslove,0,5.853772756541591e-05,2,0,False
2312,@serasic,0,5.853772756541591e-05,2,0,False
2313,@wati123,0,5.853772756541591e-05,2,0,False
2314,@bestboyrj,0,5.853772756541591e-05,2,0,False
2315,@unmagnetism,0,5.853772756541591e-05,2,0,False
2316,@aldoarch23,0,5.853772756541591e-05,2,0,False
2317,@wakabobprone,0,5.853772756541591e-05,2,0,False
2318,@sesederhanasaja,0,5.853772756541591e-05,2,0,False
2319,@kekuatan_angka,0,5.853772756541591e-05,2,0,False
2320,@agnesjeihen,0,5.853772756541591e-05,2,0,False
2321,@rahulupdate27,0,5.853772756541591e-05,2,0,False
2322,@bersinaaaar,0,5.853772756541591e-05,2,0,False
2323,@whiterabbit07,0,5.853772756541591e-05,2,0,False
2324,@kanayarenaw,0,5.853772756541591e-05,2,0,False
2325,@menangkopi,0,5.853772756541591e-05,2,0,False
2326,@abcdendaaa,0,5.853772756541591e-05,2,0,False
2327,@legiondefender2,0,5.853772756541591e-05,2,0,False
2328,@dalmatianas,0,5.853772756541591e-05,2,0,False
2329,@niirrlaba,0,5.853772756541591e-05,2,0,False
2330,@rizaldi109,0,5.853772756541591e-05,2,0,False
2331,@lexiousee,0,5.853772756541591e-05,2,0,False
2332,@reincaaa,0,5.853772756541591e-05,2,0,False
2333,@eunseokeras,0,5.853772756541591e-05,2,0,False
2334,@itsher90s,0,5.853772756541591e-05,2,0,False
2335,@sam_ardi,0,5.853772756541591e-05,2,0,False
2336,@__badjingan,0,5.853772756541591e-05,2,0,False
2337,@bbhyunee_921,0,5.853772756541591e-05,2,0,False
2338,@lanxr0,0,5.853772756541591e-05,2,0,False
2339,@si_wim,0,5.853772756541591e-05,2,0,False
2340,@gerqbera,0,5.853772756541591e-05,2,0,False
2341,@computational_,0,5.853772756541591e-05,2,0,False
2342,@anassetiaji,0,5.853772756541591e-05,2,0,False
2343,@noveexoo,0,5.853772756541591e-05,2,0,False
2344,@ufooo_,0,5.853772756541591e-05,2,0,False
2345,@imanskj,0,5.853772756541591e-05,2,0,False
2346,@gianttatpung,0,5.853772756541591e-05,2,0,False
2347,@skyyycloudd,0,5.853772756541591e-05,2,0,False
2348,@ruslikopling,0,5.853772756541591e-05,2,0,False
2349,@bebaloengmbgk,0,5.853772756541591e-05,2,0,False
2350,@egi07riot,0,5.853772756541591e-05,2,0,False
2351,@findnoy4,0,5.853772756541591e-05,2,0,False
2352,@cho_cho_tea,0,5.853772756541591e-05,2,0,False
2353,@cheonsyaaa,0,5.853772756541591e-05,2,0,False
2354,@dumbq_,0,5.853772756541591e-05,2,0,False
2355,@rosesinriot,0,5.853772756541591e-05,2,0,False
2356,@perwth,0,5.853772756541591e-05,2,0,False
2357,@supostubi,0,5.853772756541591e-05,2,0,False
2358,@doppulupulu,0,5.853772756541591e-05,2,0,False
2359,@ameliafatih21,0,5.853772756541591e-05,2,0,False
2360,@byyourside03,0,5.853772756541591e-05,2,0,False
2361,@nbsusanto,0,5.853772756541591e-05,2,0,False
2362,@aniza2502,0,5.853772756541591e-05,2,0,False
2363,@foruujnnrrs,0,5.853772756541591e-05,2,0,False
2364,@jojanyuk,0,5.853772756541591e-05,2,0,False
2365,@ayamnchrw,0,5.853772756541591e-05,2,0,False
2366,@neurbeus,0,5.853772756541591e-05,2,0,False
2367,@kanghyungdo,0,5.853772756541591e-05,2,0,False
2368,@jokowi,0,5.853772756541591e-05,2,0,False
2369,@kuikafein,0,5.853772756541591e-05,2,0,False
2370,@rdytp_,0,5.853772756541591e-05,2,0,False
2371,@zhspidey,0,5.853772756541591e-05,2,0,False
2372,@priohutomog,0,5.853772756541591e-05,2,0,False
2373,@vidiosports,0,5.853772756541591e-05,2,0,False
2374,@umarhasan91,0,5.853772756541591e-05,2,0,False
2375,@tirtoid,0,5.853772756541591e-05,2,0,False
2376,@syiefadilla,0,5.853772756541591e-05,2,0,False
2377,@betawwi,0,5.853772756541591e-05,2,0,False
2378,@himmecl,0,5.853772756541591e-05,2,0,False
2379,@ari_hawaris,0,5.853772756541591e-05,2,0,False
2380,@finnoiand,0,5.853772756541591e-05,2,0,False
2381,@oceatna,0,5.853772756541591e-05,2,0,False
2382,@fdicapslock,0,5.853772756541591e-05,2,0,False
2383,@subasticynn,0,5.853772756541591e-05,2,0,False
2384,@ryanaaa_14,0,5.853772756541591e-05,2,0,False
2385,@firmanh93,0,5.853772756541591e-05,2,0,False
2386,@mmakimma,0,5.853772756541591e-05,2,0,False
2387,@coffeloafs,0,5.853772756541591e-05,2,0,False
2388,@nrwdiaaaa,0,5.853772756541591e-05,2,0,False
2389,@ifilobuue,0,5.853772756541591e-05,2,0,False
2390,@sagabrakaa,0,5.853772756541591e-05,2,0,False
2391,@ccnunaa,0,5.853772756541591e-05,2,0,False
2392,@zyvest_,0,5.853772756541591e-05,2,0,False
2393,@adian_siregar,0,5.853772756541591e-05,2,0,False
2394,@ecaaswtss,0,5.853772756541591e-05,2,0,False
2395,@ikanfriends,0,5.853772756541591e-05,2,0,False
2396,@blue_echi_nyaan,0,5.853772756541591e-05,2,0,False
2397,@papaahara,0,5.853772756541591e-05,2,0,False
2398,@spaceofaudi,0,5.853772756541591e-05,2,0,False
2399,@jungkanyaa,0,5.853772756541591e-05,2,0,False
2400,@dombabersyukur,0,5.853772756541591e-05,2,0,False
2401,@supercali77,0,5.853772756541591e-05,2,0,False
2402,@effervesc3nce,0,5.853772756541591e-05,2,0,False
2403,@markumiss,0,5.853772756541591e-05,2,0,False
2404,@sangwonketoprak,0,5.853772756541591e-05,2,0,False
2405,@bolbolwater,0,5.853772756541591e-05,2,0,False
2406,@han_laut,0,5.853772756541591e-05,2,0,False
2407,@selectionspc,0,5.853772756541591e-05,2,0,False
2408,@iamdnprsn,0,5.853772756541591e-05,2,0,False
2409,@swaniemoon,0,5.853772756541591e-05,2,0,False
2410,@hheroinx,0,5.853772756541591e-05,2,0,False
2411,@mikazukimarsy,0,5.853772756541591e-05,2,0,False
2412,@lelahmaksimal,0,5.853772756541591e-05,2,0,False
2413,@garryrahastya,0,5.853772756541591e-05,2,0,False
2414,@salvhyu,0,5.853772756541591e-05,2,0,False
2415,@duckheadxx,0,5.853772756541591e-05,2,0,False
2416,@nxjxxmxn,0,5.853772756541591e-05,2,0,False
2417,@pirihyper,0,5.853772756541591e-05,2,0,False
2418,@inaswant,0,5.853772756541591e-05,2,0,False
2419,@fsaidhamzah,0,5.853772756541591e-05,2,0,False
2420,@hayyreee,0,5.853772756541591e-05,2,0,False
2421,@imnafadlia,0,5.853772756541591e-05,2,0,False
2422,@17hoshi13,0,5.853772756541591e-05,2,0,False
2423,@vetresyx,0,5.853772756541591e-05,2,0,False
2424,@r0guehope,0,5.853772756541591e-05,2,0,False
2425,@plethorove,0,5.853772756541591e-05,2,0,False
2426,@btflmstke,0,5.853772756541591e-05,2,0,False
2427,@alfonzyunan,0,5.853772756541591e-05,2,0,False
2428,@buian__,0,5.853772756541591e-05,2,0,False
2429,@bahlillahadalia,0,5.853772756541591e-05,2,0,False
