source,target,relationship,followers,platform
solihinpriok,@telkomindonesia,mention,0,twitter
solihinpriok,@jakutnewscom,mention,0,twitter
solihinpriok,@ylki_id,mention,0,twitter
fullofsexiness,@indihomecare,mention,0,twitter
hesti_loyal,@indihome,mention,0,twitter
indihome,@pebzna,mention,0,twitter
kejepitjedor,@indihome,mention,0,twitter
indihome,@kejepitjedor,mention,0,twitter
sangwonketoprak,@siaonshine,mention,0,twitter
andi_achilles,@indopopbase,mention,0,twitter
telkomsel,@sexyjeno1,mention,0,twitter
skyzizc,@indihome,mention,0,twitter
ahmdtybr,@tanyakanrl,mention,0,twitter
sexyjeno1,@telkomsel,mention,0,twitter
sexyjeno1,@indihomecare,mention,0,twitter
sexyjeno1,@indihome,mention,0,twitter
adituruu,@indihome,mention,0,twitter
akashadi_,@indihome,mention,0,twitter
vibecatcoincto,@susipudjiastuti,mention,0,twitter
wjhxxhui,@indihome,mention,0,twitter
telkomsel,@jenoo_nono,mention,0,twitter
ryncalissa,@indihome,mention,0,twitter
indihome,@hrvrddd,mention,0,twitter
roseavene,@indihome,mention,0,twitter
sintiaaxzy_,@indihome,mention,0,twitter
sintiaaxzy_,@luouha,mention,0,twitter
indihome,@littlehoongci,mention,0,twitter
uyujins,@indihome,mention,0,twitter
takterlaluwaras,@wisdom_hq,mention,0,twitter
rachaerinjiyong,@indihomecare,mention,0,twitter
sweetsuittt,@indihome,mention,0,twitter
indihome,@haemyangie,mention,0,twitter
telkomsel,@strivewriter,mention,0,twitter
twivex01,@indihomecare,mention,0,twitter
browniesweetiee,@indihome,mention,0,twitter
widjaya_markus,@indihome,mention,0,twitter
pinkswaan,@indihome,mention,0,twitter
indihome,@mayafeeeee,mention,0,twitter
indihome,@patarnotstar,mention,0,twitter
valeraiu,@indihome,mention,0,twitter
oreoreorel,@indihome,mention,0,twitter
indihome,@rayhan_nj,mention,0,twitter
indihome,@limfosith,mention,0,twitter
vibecatcoincto,@indihome,mention,0,twitter
rayhan_nj,@indihomecare,mention,0,twitter
rayhan_nj,@indihome,mention,0,twitter
calmdownhunny,@indopopbase,mention,0,twitter
indihome,@bee_itaren,mention,0,twitter
inkyunklas24,@indihomecare,mention,0,twitter
inkyunklas24,@indihome,mention,0,twitter
indihome,@bybono6,mention,0,twitter
cmahasurya,@indihome,mention,0,twitter
indihome,@chocopudingmeow,mention,0,twitter
indihome,@ayesisil,mention,0,twitter
silverrain5_,@indihome,mention,0,twitter
bratdump,@indihome,mention,0,twitter
fangfangrizal,@indihomecare,mention,0,twitter
indihome,@mlmkeozineh,mention,0,twitter
loidforg33r,@indihome,mention,0,twitter
konk76402675,@indihome,mention,0,twitter
jaejiparkeu,@indihome,mention,0,twitter
konolen,@indihomecare,mention,0,twitter
chocopudingmeow,@indihome,mention,0,twitter
bybono6,@indihome,mention,0,twitter
mlmkeozineh,@indihomecare,mention,0,twitter
telkomsel,@tripearce,mention,0,twitter
furinayo,@indihome,mention,0,twitter
indihome,@furinayo,mention,0,twitter
azdepe,@indihome,mention,0,twitter
indihome,@t0rrrrr,mention,0,twitter
indihome,@alitudoyoungg,mention,0,twitter
alitudoyoungg,@indihome,mention,0,twitter
alitudoyoungg,@indihomecare,mention,0,twitter
indihome,@higunamiie,mention,0,twitter
0xziezje,@telkomsel,mention,0,twitter
0xziezje,@indihome,mention,0,twitter
telkomsel,@0xziezje,mention,0,twitter
thenmustslamet,@kompascom,mention,0,twitter
thenmustslamet,@indihome,mention,0,twitter
allyoucanlaught,@wisdom_hq,mention,0,twitter
kodokijo_muda,@indihome,mention,0,twitter
telkomsel,@aligatiekw,mention,0,twitter
mlmkeozineh,@indihome,mention,0,twitter
aligatiekw,@telkomsel,mention,0,twitter
aligatiekw,@indihomecare,mention,0,twitter
aligatiekw,@indihome,mention,0,twitter
wwkwkwk_,@indihome,mention,0,twitter
andripalsu,@indihome,mention,0,twitter
indihome,@yayinky,mention,0,twitter
salendaing84060,@indihomecare,mention,0,twitter
shazhimiii,@indihome,mention,0,twitter
stallonation,@indopopbase,mention,0,twitter
rindqueenie,@indihome,mention,0,twitter
thisaintgaaraa,@indihome,mention,0,twitter
rachaerinjiyong,@indihome,mention,0,twitter
telkomsel,@rayhan_nj,mention,0,twitter
telkomsel,@telkomindonesia,mention,0,twitter
nadzifayub,@indihome,mention,0,twitter
punyapawandy,@indihome,mention,0,twitter
konal_123,@indihome,mention,0,twitter
rayhan_nj,@telkomsel,mention,0,twitter
rayhan_nj,@telkomindonesia,mention,0,twitter
elfeaaaarth,@indihome,mention,0,twitter
indihome,@inkyunklas24,mention,0,twitter
kakgeonseo,@indihome,mention,0,twitter
kakgeonseo,@indihomecare,mention,0,twitter
bee_itaren,@indihome,mention,0,twitter
indihome,@konk76402675,mention,0,twitter
indihome,@littlesecretjon,mention,0,twitter
cupapi747003,@indihome,mention,0,twitter
adian_siregar,@indihome,mention,0,twitter
erykhadianp,@indihome,mention,0,twitter
indihome,@amorzite,mention,0,twitter
rudyandre22,@indihome,mention,0,twitter
pitagorice,@indihome,mention,0,twitter
nadhanabila5,@indihome,mention,0,twitter
boyasoygeboy,@indihome,mention,0,twitter
indihome,@autumnaddict3,mention,0,twitter
indihome,@kimmiyji,mention,0,twitter
indihome,@ryncalissa,mention,0,twitter
indihome,@tdagger90,mention,0,twitter
prhst__,@indihomecare,mention,0,twitter
indihome,@foxiejoewi,mention,0,twitter
arfaqdrtllh,@indihome,mention,0,twitter
patarnotstar,@indihome,mention,0,twitter
kueker_oats,@indihomecare,mention,0,twitter
naevizs,@indihomecare,mention,0,twitter
gaminong,@indihome,mention,0,twitter
gaminong,@nadhanabila5,mention,0,twitter
sourdougxh,@indihome,mention,0,twitter
tanti_011194,@indihome,mention,0,twitter
tino_sutris,@indihome,mention,0,twitter
tino_sutris,@indihomecare,mention,0,twitter
indihome,@nadhanabila5,mention,0,twitter
tino_sutris,@cisiturepublik,mention,0,twitter
telkomsel,@naiii220,mention,0,twitter
naiii220,@telkomsel,mention,0,twitter
naiii220,@indihomecare,mention,0,twitter
naiii220,@indihome,mention,0,twitter
telkomsel,@lovumach,mention,0,twitter
gyuwonnist,@indihome,mention,0,twitter
gyuwonnist,@indihomecare,mention,0,twitter
lovumach,@telkomsel,mention,0,twitter
indihome,@andripalsu,mention,0,twitter
telkomsel,@redwood579,mention,0,twitter
foxiejoewi,@indihomecare,mention,0,twitter
edochristiann,@indihome,mention,0,twitter
redwood579,@telkomsel,mention,0,twitter
redwood579,@indihomecare,mention,0,twitter
faridrdoni,@indihome,mention,0,twitter
andripalsu,@indihomecare,mention,0,twitter
clearbyngsol_,@indihome,mention,0,twitter
indihome,@ziauladli91,mention,0,twitter
autumnaddict3,@aclealea,mention,0,twitter
neraalugipok,@indihome,mention,0,twitter
ziauladli91,@indihome,mention,0,twitter
indihome,@putraaatooppp,mention,0,twitter
ziauladli91,@indihomecare,mention,0,twitter
rudyandre22,@indihomecare,mention,0,twitter
yetidharmabakti,@indihome,mention,0,twitter
beriantakan,@indihome,mention,0,twitter
lemsilikon,@indihome,mention,0,twitter
yutagflv,@indihome,mention,0,twitter
upilhoshi,@indihome,mention,0,twitter
upilhoshi,@indihomecare,mention,0,twitter
putraaatooppp,@indihome,mention,0,twitter
putraaatooppp,@indihomecare,mention,0,twitter
spedieer,@indihomecare,mention,0,twitter
cisiturepublik,@tino_sutris,mention,0,twitter
cisiturepublik,@indihome,mention,0,twitter
cisiturepublik,@indihomecare,mention,0,twitter
punyapawandy,@indihomecare,mention,0,twitter
deffrnc,@indihome,mention,0,twitter
indihome,@sourdougxh,mention,0,twitter
17titan,@indihome,mention,0,twitter
indriysf,@hidupbodoamat,mention,0,twitter
indriysf,@indihome,mention,0,twitter
pln_123,@faridrdoni,mention,0,twitter
pln_123,@semarangkab,mention,0,twitter
pln_123,@_pln_id,mention,0,twitter
pln_123,@pertamina,mention,0,twitter
pln_123,@pertamina135,mention,0,twitter
pln_123,@telkomindonesia,mention,0,twitter
pln_123,@indihome,mention,0,twitter
pln_123,@iconnet_id,mention,0,twitter
pln_123,@laporgub_,mention,0,twitter
pln_123,@ombudsmanri137,mention,0,twitter
maukemananihkak,@indihome,mention,0,twitter
maukemananihkak,@indihomecare,mention,0,twitter
prioatmoko,@telkomsel,mention,0,twitter
prioatmoko,@indihomecare,mention,0,twitter
ririin02,@indihome,mention,0,twitter
tdagger90,@raywirawan_,mention,0,twitter
tdagger90,@gnfi,mention,0,twitter
05woodz,@indihome,mention,0,twitter
indihome,@baktisetiawan_,mention,0,twitter
indihome,@jarijemariratu,mention,0,twitter
faridrdoni,@pln_123,mention,0,twitter
faridrdoni,@semarangkab,mention,0,twitter
faridrdoni,@_pln_id,mention,0,twitter
faridrdoni,@pertamina,mention,0,twitter
faridrdoni,@pertamina135,mention,0,twitter
faridrdoni,@telkomindonesia,mention,0,twitter
faridrdoni,@iconnet_id,mention,0,twitter
faridrdoni,@laporgub_,mention,0,twitter
faridrdoni,@ombudsmanri137,mention,0,twitter
bananacroffle_,@indihome,mention,0,twitter
indihome,@raadibaa_,mention,0,twitter
indihome,@myungj4ee,mention,0,twitter
baktisetiawan_,@indihome,mention,0,twitter
baktisetiawan_,@indihomecare,mention,0,twitter
afifmj_,@telkomsel,mention,0,twitter
secretlylinghe,@indihome,mention,0,twitter
secretlylinghe,@indihomecare,mention,0,twitter
bkbbles,@indihome,mention,0,twitter
indihome,@lheeseungie__,mention,0,twitter
bisaindulu,@indihome,mention,0,twitter
indihome,@kaycnatz,mention,0,twitter
apricotjellycan,@indihome,mention,0,twitter
apricotjellycan,@mhdraa_,mention,0,twitter
dindryrd,@indihome,mention,0,twitter
dindryrd,@indihomecare,mention,0,twitter
indihome,@slaybearries,mention,0,twitter
_moonsoaked,@gintoxicat,mention,0,twitter
kaycnatz,@indihome,mention,0,twitter
kaycnatz,@indihomecare,mention,0,twitter
sintiaaxzy_,@telkomsel,mention,0,twitter
sintiaaxzy_,@naiii220,mention,0,twitter
sintiaaxzy_,@indihomecare,mention,0,twitter
dewaqshr,@indihome,mention,0,twitter
sheylaviosa,@indihome,mention,0,twitter
myungj4ee,@indihome,mention,0,twitter
myungj4ee,@indihomecare,mention,0,twitter
indihome,@bencanaalam18,mention,0,twitter
indihome,@assoonaspssble,mention,0,twitter
indihome,@thenactivity,mention,0,twitter
b160923,@indihomecare,mention,0,twitter
totongulun,@lilacreamm,mention,0,twitter
totongulun,@indihomecare,mention,0,twitter
darma89092,@indihome,mention,0,twitter
itsme_mocu,@indihome,mention,0,twitter
izl1030,@indihome,mention,0,twitter
izl1030,@lilacreamm,mention,0,twitter
totongulun,@indihome,mention,0,twitter
indihome,@lilacreamm,mention,0,twitter
indihome,@moumouww,mention,0,twitter
indihome,@tarsioidea,mention,0,twitter
indihome,@17titan,mention,0,twitter
indihome,@gyuwonnist,mention,0,twitter
bencanaalam18,@indihome,mention,0,twitter
bencanaalam18,@indihomecare,mention,0,twitter
ourstimego,@indihome,mention,0,twitter
yamainu8vr,@guccha4649,mention,0,twitter
assoonaspssble,@indihome,mention,0,twitter
thenactivity,@indihomecare,mention,0,twitter
thenactivity,@indihome,mention,0,twitter
telkomsel,@syeahndessyeah,mention,0,twitter
yudhagodel,@indihome,mention,0,twitter
agakinda,@indihomecare,mention,0,twitter
911jcallingg,@v1olenceispower,mention,0,twitter
911jcallingg,@indihome,mention,0,twitter
moumouww,@indihome,mention,0,twitter
moumouww,@indihomecare,mention,0,twitter
slaybearries,@indihome,mention,0,twitter
indonesiabw,@indihome,mention,0,twitter
indihome,@ourstimego,mention,0,twitter
telkomsel,@c_rispychicken,mention,0,twitter
bojonyarenjun,@indihome,mention,0,twitter
intlctrapist,@indihome,mention,0,twitter
b160923,@indihome,mention,0,twitter
c_rispychicken,@indihome,mention,0,twitter
c_rispychicken,@telkomsel,mention,0,twitter
ultimarevolver,@harukami_2277,mention,0,twitter
indihome,@intlctrapist,mention,0,twitter
kue_putu_,@indihomecare,mention,0,twitter
indihome,@dumplippang,mention,0,twitter
indihome,@_moonsoaked,mention,0,twitter
indihome,@melonoren,mention,0,twitter
indihome,@heybiloo,mention,0,twitter
dumplippang,@indihome,mention,0,twitter
wewedang,@bucindikader,mention,0,twitter
_moonsoaked,@indihome,mention,0,twitter
_moonsoaked,@indihomecare,mention,0,twitter
xgilberto_5150,@indihome,mention,0,twitter
indihome,@kntvwut,mention,0,twitter
heybiloo,@indihome,mention,0,twitter
indihome,@onespaceleft,mention,0,twitter
melonoren,@indihomecare,mention,0,twitter
melonoren,@indihome,mention,0,twitter
eskelemhan,@88jt_,mention,0,twitter
sehuniii19,@indihome,mention,0,twitter
mymio___,@indihome,mention,0,twitter
txxcaiok,@indihome,mention,0,twitter
txxcaiok,@indihomecare,mention,0,twitter
indihome,@txxcaiok,mention,0,twitter
amirinhega,@indihome,mention,0,twitter
amirinhega,@indihomecare,mention,0,twitter
syeahndessyeah,@telkomsel,mention,0,twitter
amirinhega,@sparky2boom,mention,0,twitter
telkomsel,@syahyanbadia,mention,0,twitter
amsaldi,@indihome,mention,0,twitter
syahyanbadia,@telkomsel,mention,0,twitter
88jt_,@indihome,mention,0,twitter
noyvembeer,@indihome,mention,0,twitter
ak47whoaa,@indihome,mention,0,twitter
vindyzulf,@indihome,mention,0,twitter
telkomsel,@rarakrn02,mention,0,twitter
telkomsel,@bluemoonzz__,mention,0,twitter
sparky2boom,@indihome,mention,0,twitter
amirinhega,@kuesemprit_,mention,0,twitter
jawarabagong24,@indihome,mention,0,twitter
rarakrn02,@telkomsel,mention,0,twitter
rarakrn02,@bluemoonzz__,mention,0,twitter
indihome,@stilljester,mention,0,twitter
_snflwrr,@indihomecare,mention,0,twitter
amirinhega,@sheylaviosa,mention,0,twitter
urdeeplyregret,@indihome,mention,0,twitter
indihome,@reododdyleonard,mention,0,twitter
reododdyleonard,@indihomecare,mention,0,twitter
reododdyleonard,@indihome,mention,0,twitter
indihome,@sparky2boom,mention,0,twitter
pemudamijaah,@basebdg,mention,0,twitter
indihome,@vibecatcoincto,mention,0,twitter
vitalisbintang,@indihome,mention,0,twitter
ogebhoddob,@indihome,mention,0,twitter
1havi1,@slvyn050403,mention,0,twitter
1havi1,@indihomecare,mention,0,twitter
dalnimty,@indihome,mention,0,twitter
kuesemprit_,@indihome,mention,0,twitter
blushnae_,@indihome,mention,0,twitter
catchosh,@indihome,mention,0,twitter
indihome,@ak47whoaa,mention,0,twitter
indihome,@eskelemhan,mention,0,twitter
adrianus1564499,@indihome,mention,0,twitter
1havi1,@indihome,mention,0,twitter
ak47whoaa,@indihomecare,mention,0,twitter
michieoca,@indihome,mention,0,twitter
indihome,@itsme_mocu,mention,0,twitter
doyoungii,@indihome,mention,0,twitter
maplechers,@indihomecare,mention,0,twitter
febrii_yanto,@indihome,mention,0,twitter
noe271214,@indihome,mention,0,twitter
jawarabagong24,@indihomecare,mention,0,twitter
itsme_mocu,@indihomecare,mention,0,twitter
ratihaudi,@indihome,mention,0,twitter
meiisme,@timmymalachi,mention,0,twitter
jasminumsmbc,@indihome,mention,0,twitter
indihome,@drnsheva,mention,0,twitter
indihome,@dbyuda,mention,0,twitter
indihome,@notmrpainswick,mention,0,twitter
muhtarirawati,@indihome,mention,0,twitter
giacamolen,@indihome,mention,0,twitter
dbyuda,@indihome,mention,0,twitter
ivantttsss,@indihome,mention,0,twitter
ohohmariobros,@indihome,mention,0,twitter
chizia4,@indihomecare,mention,0,twitter
muhtarirawati,@indihomecare,mention,0,twitter
indihome,@michieoca,mention,0,twitter
arangputih098,@indihome,mention,0,twitter
arangputih098,@indihomecare,mention,0,twitter
idrismalyc,@indihomecare,mention,0,twitter
rahma_pipiet,@indihome,mention,0,twitter
taevehyun,@indihomecare,mention,0,twitter
indihome,@shshsjung,mention,0,twitter
bacaajadeh,@indihome,mention,0,twitter
127vy,@indihome,mention,0,twitter
lanjoedkan,@indihome,mention,0,twitter
indihome,@v1olenceispower,mention,0,twitter
shshsjung,@indihome,mention,0,twitter
v1olenceispower,@indihome,mention,0,twitter
indihome,@ivantttsss,mention,0,twitter
v1olenceispower,@indihomecare,mention,0,twitter
indihome,@rotigulaaa_,mention,0,twitter
mrbabayaga24,@indihome,mention,0,twitter
indihome,@maysvoided,mention,0,twitter
rotigulaaa_,@indihome,mention,0,twitter
indihome,@slapperv,mention,0,twitter
indihome,@apricotjellycan,mention,0,twitter
indihome,@joe_pandri,mention,0,twitter
indihome,@akubknsiapa2x,mention,0,twitter
bg_tandii,@indihome,mention,0,twitter
bg_tandii,@okkoutsu,mention,0,twitter
indihome,@jooyeonniem,mention,0,twitter
rizkikoto09,@indihome,mention,0,twitter
rizkikoto09,@mrbabayaga24,mention,0,twitter
baktisetiawan_,@merapi_uncover,mention,0,twitter
vibecatcoincto,@alamandachatart,mention,0,twitter
vibecatcoincto,@gnfi,mention,0,twitter
indihome,@syaabila08,mention,0,twitter
drnsheva,@indihome,mention,0,twitter
indihome,@athaaddo,mention,0,twitter
drnsheva,@indihomecare,mention,0,twitter
pemudawacana,@indihomecare,mention,0,twitter
l0ssaa,@indihome,mention,0,twitter
davidarhentio,@akbaralifian_,mention,0,twitter
davidarhentio,@indihomecare,mention,0,twitter
akbaralifian_,@davidarhentio,mention,0,twitter
akbaralifian_,@indihomecare,mention,0,twitter
davidarhentio,@indihome,mention,0,twitter
indihome,@davidarhentio,mention,0,twitter
dilaharlin10,@indihome,mention,0,twitter
dilaharlin10,@indihomecare,mention,0,twitter
indihome,@lukitoluki12345,mention,0,twitter
indihome,@mrbabayaga24,mention,0,twitter
indihome,@dilaharlin10,mention,0,twitter
indihome,@amanhabsyie,mention,0,twitter
indihome,@dnxnaa,mention,0,twitter
indihome,@mnijju0x,mention,0,twitter
indihome,@jimskkyu,mention,0,twitter
jimskkyu,@indihome,mention,0,twitter
jimskkyu,@indihomecare,mention,0,twitter
indihome,@rotiicane,mention,0,twitter
yanuareko_wa,@indihome,mention,0,twitter
indihome,@ackewest,mention,0,twitter
rapitasari13,@indihome,mention,0,twitter
joe_pandri,@indihome,mention,0,twitter
joe_pandri,@akubknsiapa2x,mention,0,twitter
indihome,@rapitasari13,mention,0,twitter
indihome,@rnuanmei,mention,0,twitter
nrngyie,@indihome,mention,0,twitter
radenrockwell,@introcudd18,mention,0,twitter
indihome,@nurubina,mention,0,twitter
indihome,@sweetgurlszz,mention,0,twitter
efekrumahkacang,@indihome,mention,0,twitter
yanuareko_wa,@indihomecare,mention,0,twitter
indihome,@leajendaries,mention,0,twitter
lilbitfragile,@indihome,mention,0,twitter
lilbitfragile,@akubknsiapa2x,mention,0,twitter
kanekoruii,@indihome,mention,0,twitter
iniganeeta,@indihome,mention,0,twitter
slapperv,@indihome,mention,0,twitter
mhdraa_,@indihome,mention,0,twitter
mhdraa_,@indihomecare,mention,0,twitter
danispdr,@indihome,mention,0,twitter
usagyuunyou,@indihome,mention,0,twitter
rapitasari13,@percysdick,mention,0,twitter
indihome,@teqenager,mention,0,twitter
maysvoided,@mhdraa_,mention,0,twitter
maysvoided,@indihome,mention,0,twitter
maysvoided,@indihomecare,mention,0,twitter
indihome,@deerjchan,mention,0,twitter
indihome,@tailedbooks,mention,0,twitter
indihome,@rentinyz,mention,0,twitter
mhdraa_,@maysvoided,mention,0,twitter
athaaddo,@indihome,mention,0,twitter
indihome,@deluckypiero,mention,0,twitter
indihome,@ulatbuluw_,mention,0,twitter
aar_alde,@indihome,mention,0,twitter
indihome,@puspitaaaaaa,mention,0,twitter
mhdraa_,@mchalatte64,mention,0,twitter
mhdraa_,@apricotjellycan,mention,0,twitter
mhdraa_,@cherrywolf1110,mention,0,twitter
indihome,@cherrywolf1110,mention,0,twitter
mchalatte64,@indihome,mention,0,twitter
indihome,@panduwibison,mention,0,twitter
indihome,@ekkyij,mention,0,twitter
deluckypiero,@indihomecare,mention,0,twitter
cherrywolf1110,@indihome,mention,0,twitter
dinastio03,@indihome,mention,0,twitter
indihome,@yarrapd,mention,0,twitter
calicooxx,@ta_____ll,mention,0,twitter
calicooxx,@indihome,mention,0,twitter
indihome,@ifoyouu,mention,0,twitter
dodoyskut,@indihome,mention,0,twitter
ta_____ll,@indihome,mention,0,twitter
ta_____ll,@calicooxx,mention,0,twitter
dodoyskut,@indihomecare,mention,0,twitter
indihome,@gnani__him,mention,0,twitter
allmightycapone,@indihome,mention,0,twitter
syaabila08,@indihome,mention,0,twitter
indihome,@calicooxx,mention,0,twitter
