source,target,relationship,followers,platform,sentiment,content,time,layanan
FebyaniGusti,Indibiz_ID,retweet,322,twitter,neutral,"Temukan 3 kata untuk memenangkan saldo LinkAja senilai total 500 Ribu! Penasaran caranya? Cek slide sebelah, yuk!

Semoga beruntung, Sobat Indibiz!

#IndibizID
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahalndonesia https://t.co/kg2lQTVwvo",2025-11-12T03:58:24.168Z,IndiBiz
ristyrichaamiin,Indibiz_ID,retweet,116,twitter,neutral,"Temukan 3 kata untuk memenangkan saldo LinkAja senilai total 500 Ribu! Penasaran caranya? Cek slide sebelah, yuk!

Semoga beruntung, Sobat Indibiz!

#IndibizID
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahalndonesia https://t.co/kg2lQTVwvo",2025-11-12T03:56:59.036Z,IndiBiz
ristyrichaamiin,Indibiz_ID,retweet,116,twitter,neutral,"Temukan 3 kata untuk memenangkan saldo LinkAja senilai total 500 Ribu! Penasaran caranya? Cek slide sebelah, yuk!

Semoga beruntung, Sobat Indibiz!

#IndibizID
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahalndonesia https://t.co/kg2lQTVwvo",2025-11-12T03:56:59.036Z,IndiBiz
woodymolky48,Indibiz_ID,retweet,195,twitter,neutral,"Temukan 3 kata untuk memenangkan saldo LinkAja senilai total 500 Ribu! Penasaran caranya? Cek slide sebelah, yuk!

Semoga beruntung, Sobat Indibiz!

#IndibizID
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahalndonesia https://t.co/kg2lQTVwvo",2025-11-12T03:55:01.328Z,IndiBiz
woodymolky48,Indibiz_ID,retweet,195,twitter,neutral,"Temukan 3 kata untuk memenangkan saldo LinkAja senilai total 500 Ribu! Penasaran caranya? Cek slide sebelah, yuk!

Semoga beruntung, Sobat Indibiz!

#IndibizID
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahalndonesia https://t.co/kg2lQTVwvo",2025-11-12T03:55:01.328Z,IndiBiz
wedangteh,Indibiz_jtdiy,retweet,855,twitter,neutral,"PROMO SAMBUT TAHUN BARU 🥳

Ciptakan sistem kerja digital agar operasional bisnis jadi lebih efisien, terhubung lebih mudah untuk menghadapi segala tantangan. Indibiz memberikan promo diskon hingga 11% dengan harga hanya 300ribuan!

Kunjungi https://t.co/smgxDmfHb0

#Indibizjtd https://t.co/9AwTlqoY9W",2025-11-12T03:47:16.848Z,IndiBiz
wedangteh,Indibiz_jtdiy,retweet,855,twitter,neutral,"Indibiz Sekolah : Bikin kamu jadi juara 🏆  

Penasaran gimana Indibiz Sekolah bisa bikin kamu jadi juara? Yuk JOIN dan temukan jawabannya

🗓 : Kamis, 13 November 2025
⏰ : 14.00
📹 : Live TikTok @Indibiz.jatengdiy | https://t.co/6s6kmoTIEB

Dapatkan Saldo LinkAja🤩

#Indibizjtd https://t.co/W9kMCFiKT8",2025-11-12T03:47:10.612Z,IndiBiz
indibizsumut,indibiz_sumatra,retweet,13,twitter,positive,"Ternyata Ada cafe @tifakafe_ yang tempatnya cozy simpel dan makananya juga enak2. Di tambah lagi wifi mereka kencang banget karna pakai @Indibiz_ID  

Jadi nongkrong di cafe ini jadi lebih nyaman 

#bazarmakanan #food #medan #viralmedan #wisatasumut #indibizsumatera #Indibiz https://t.co/DOzCx7nloY",2025-11-12T03:38:58.356Z,IndiBiz
indibizsumut,indibiz_sumatra,retweet,13,twitter,positive,"Ternyata Ada cafe @tifakafe_ yang tempatnya cozy simpel dan makananya juga enak2. Di tambah lagi wifi mereka kencang banget karna pakai @Indibiz_ID  

Jadi nongkrong di cafe ini jadi lebih nyaman 

#bazarmakanan #food #medan #viralmedan #wisatasumut #indibizsumatera #Indibiz https://t.co/DOzCx7nloY",2025-11-12T03:38:58.356Z,IndiBiz
indibizsumut,indibiz_sumatra,retweet,13,twitter,positive,"Selamat Hari Pahlawan!
Hari Pahlawan bukan cuma tentang sejarah tapi tentang kita yang terus berjuang, berani, dan berkontribusi.

Mari lanjutkan semangat juang pahlawan dengan karya, inovasi, dan kolaborasi.

#IndibizSumatera 
#CiptakanPeluangWujudkanHarapan
#HariPahlawan # https://t.co/8LqIFCupf8",2025-11-12T03:38:50.660Z,IndiBiz
indibizsumut,indibiz_sumatra,retweet,13,twitter,neutral,"Internet Indibiz Maksimalkan Efektivitas Kegiatan Belajar Mengajar di SMKS Jambi Medan✨
Layanan Indibiz telah  membantu operasional dan kegiatan belajar mengajar dan administrasi sekolah 😊
Sekolah kamu sudah terdigitalisasi belum?
#IndibizSumatera #Sekolah #MBG #Indonesia https://t.co/dyFvqww5jN",2025-11-12T03:38:47.296Z,IndiBiz
indibizsumut,indibiz_sumatra,retweet,13,twitter,neutral,"PROMO SAMBUT TAHUN BARU 🥳

Ciptakan sistem kerja digital yang membantu operasional bisnis jadi lebih efisien! Spesial akhir tahun, Indibiz memberikan promo diskon hingga 11% dengan harga hanya 300ribuan!

#IndibizSumatera #InternetBisnis #UMKM #Indibiz #WebinarNasional https://t.co/usI49QjSpI",2025-11-12T03:38:18.764Z,IndiBiz
indibizsumbar,indibiz_sumatra,retweet,60,twitter,positive,"Ternyata Ada cafe @tifakafe_ yang tempatnya cozy simpel dan makananya juga enak2. Di tambah lagi wifi mereka kencang banget karna pakai @Indibiz_ID  

Jadi nongkrong di cafe ini jadi lebih nyaman 

#bazarmakanan #food #medan #viralmedan #wisatasumut #indibizsumatera #Indibiz https://t.co/DOzCx7nloY",2025-11-12T03:36:36.664Z,IndiBiz
indibizsumbar,indibiz_sumatra,retweet,60,twitter,positive,"Ternyata Ada cafe @tifakafe_ yang tempatnya cozy simpel dan makananya juga enak2. Di tambah lagi wifi mereka kencang banget karna pakai @Indibiz_ID  

Jadi nongkrong di cafe ini jadi lebih nyaman 

#bazarmakanan #food #medan #viralmedan #wisatasumut #indibizsumatera #Indibiz https://t.co/DOzCx7nloY",2025-11-12T03:36:36.664Z,IndiBiz
indibizsumbar,indibiz_sumatra,retweet,60,twitter,positive,"Selamat Hari Pahlawan!
Hari Pahlawan bukan cuma tentang sejarah tapi tentang kita yang terus berjuang, berani, dan berkontribusi.

Mari lanjutkan semangat juang pahlawan dengan karya, inovasi, dan kolaborasi.

#IndibizSumatera 
#CiptakanPeluangWujudkanHarapan
#HariPahlawan # https://t.co/8LqIFCupf8",2025-11-12T03:36:31.856Z,IndiBiz
indibizsumbar,indibiz_sumatra,retweet,60,twitter,neutral,"Internet Indibiz Maksimalkan Efektivitas Kegiatan Belajar Mengajar di SMKS Jambi Medan✨
Layanan Indibiz telah  membantu operasional dan kegiatan belajar mengajar dan administrasi sekolah 😊
Sekolah kamu sudah terdigitalisasi belum?
#IndibizSumatera #Sekolah #MBG #Indonesia https://t.co/dyFvqww5jN",2025-11-12T03:36:22.576Z,IndiBiz
indibizsumbar,indibiz_sumatra,retweet,60,twitter,neutral,"PROMO SAMBUT TAHUN BARU 🥳

Ciptakan sistem kerja digital yang membantu operasional bisnis jadi lebih efisien! Spesial akhir tahun, Indibiz memberikan promo diskon hingga 11% dengan harga hanya 300ribuan!

#IndibizSumatera #InternetBisnis #UMKM #Indibiz #WebinarNasional https://t.co/usI49QjSpI",2025-11-12T03:35:39.576Z,IndiBiz
indibizjambi,indibiz_sumatra,retweet,317,twitter,positive,"Ternyata Ada cafe @tifakafe_ yang tempatnya cozy simpel dan makananya juga enak2. Di tambah lagi wifi mereka kencang banget karna pakai @Indibiz_ID  

Jadi nongkrong di cafe ini jadi lebih nyaman 

#bazarmakanan #food #medan #viralmedan #wisatasumut #indibizsumatera #Indibiz https://t.co/DOzCx7nloY",2025-11-12T03:34:15.208Z,IndiBiz
indibizjambi,indibiz_sumatra,retweet,317,twitter,positive,"Ternyata Ada cafe @tifakafe_ yang tempatnya cozy simpel dan makananya juga enak2. Di tambah lagi wifi mereka kencang banget karna pakai @Indibiz_ID  

Jadi nongkrong di cafe ini jadi lebih nyaman 

#bazarmakanan #food #medan #viralmedan #wisatasumut #indibizsumatera #Indibiz https://t.co/DOzCx7nloY",2025-11-12T03:34:15.208Z,IndiBiz
indibizjambi,indibiz_sumatra,retweet,317,twitter,positive,"Selamat Hari Pahlawan!
Hari Pahlawan bukan cuma tentang sejarah tapi tentang kita yang terus berjuang, berani, dan berkontribusi.

Mari lanjutkan semangat juang pahlawan dengan karya, inovasi, dan kolaborasi.

#IndibizSumatera 
#CiptakanPeluangWujudkanHarapan
#HariPahlawan # https://t.co/8LqIFCupf8",2025-11-12T03:34:09.804Z,IndiBiz
indibizjambi,indibiz_sumatra,retweet,317,twitter,neutral,"Internet Indibiz Maksimalkan Efektivitas Kegiatan Belajar Mengajar di SMKS Jambi Medan✨
Layanan Indibiz telah  membantu operasional dan kegiatan belajar mengajar dan administrasi sekolah 😊
Sekolah kamu sudah terdigitalisasi belum?
#IndibizSumatera #Sekolah #MBG #Indonesia https://t.co/dyFvqww5jN",2025-11-12T03:34:02.256Z,IndiBiz
indibizjambi,indibiz_sumatra,retweet,317,twitter,neutral,"PROMO SAMBUT TAHUN BARU 🥳

Ciptakan sistem kerja digital yang membantu operasional bisnis jadi lebih efisien! Spesial akhir tahun, Indibiz memberikan promo diskon hingga 11% dengan harga hanya 300ribuan!

#IndibizSumatera #InternetBisnis #UMKM #Indibiz #WebinarNasional https://t.co/usI49QjSpI",2025-11-12T03:32:04.292Z,IndiBiz
indibizmedan,indibiz_sumatra,retweet,316,twitter,positive,"Ternyata Ada cafe @tifakafe_ yang tempatnya cozy simpel dan makananya juga enak2. Di tambah lagi wifi mereka kencang banget karna pakai @Indibiz_ID  

Jadi nongkrong di cafe ini jadi lebih nyaman 

#bazarmakanan #food #medan #viralmedan #wisatasumut #indibizsumatera #Indibiz https://t.co/DOzCx7nloY",2025-11-12T03:12:58.100Z,IndiBiz
indibizmedan,indibiz_sumatra,retweet,316,twitter,positive,"Ternyata Ada cafe @tifakafe_ yang tempatnya cozy simpel dan makananya juga enak2. Di tambah lagi wifi mereka kencang banget karna pakai @Indibiz_ID  

Jadi nongkrong di cafe ini jadi lebih nyaman 

#bazarmakanan #food #medan #viralmedan #wisatasumut #indibizsumatera #Indibiz https://t.co/DOzCx7nloY",2025-11-12T03:12:58.100Z,IndiBiz
indibizmedan,indibiz_sumatra,retweet,316,twitter,positive,"Selamat Hari Pahlawan!
Hari Pahlawan bukan cuma tentang sejarah tapi tentang kita yang terus berjuang, berani, dan berkontribusi.

Mari lanjutkan semangat juang pahlawan dengan karya, inovasi, dan kolaborasi.

#IndibizSumatera 
#CiptakanPeluangWujudkanHarapan
#HariPahlawan # https://t.co/8LqIFCupf8",2025-11-12T03:12:48.692Z,IndiBiz
indibizmedan,indibiz_sumatra,retweet,316,twitter,neutral,"Internet Indibiz Maksimalkan Efektivitas Kegiatan Belajar Mengajar di SMKS Jambi Medan✨
Layanan Indibiz telah  membantu operasional dan kegiatan belajar mengajar dan administrasi sekolah 😊
Sekolah kamu sudah terdigitalisasi belum?
#IndibizSumatera #Sekolah #MBG #Indonesia https://t.co/dyFvqww5jN",2025-11-12T03:12:18.184Z,IndiBiz
indibizmedan,indibiz_sumatra,retweet,316,twitter,neutral,"PROMO SAMBUT TAHUN BARU 🥳

Ciptakan sistem kerja digital yang membantu operasional bisnis jadi lebih efisien! Spesial akhir tahun, Indibiz memberikan promo diskon hingga 11% dengan harga hanya 300ribuan!

#IndibizSumatera #InternetBisnis #UMKM #Indibiz #WebinarNasional https://t.co/usI49QjSpI",2025-11-12T03:11:22.600Z,IndiBiz
mang_gayu17,Indibizkti,retweet,208,twitter,neutral,"Karena bisnis nggak bisa jalan pakai koneksi biasa.
Kunjungi: https://t.co/zbGz6ukVpD

#InternetBisnis #StabilTanpaDrama #fyp #Indibiz #CiptakanPeluangWujudkanHarapan #EkosistemSolusiDuniaUsahaIndonesia https://t.co/vUkFUfVWll",2025-11-12T00:23:44.668Z,IndiBiz
mang_gayu17,Indibizkti,retweet,208,twitter,positive,"Pelanggan betah bukan cuma karena kopinya ☕Tapi juga karena koneksinya yang lancar!
Kelola jaringan sesuai kebutuhan bisnismu pakai WMS FIT harga mulai Rp300 ribuan/bulan.

kunjungi 👉: https://t.co/WgvY8L0FNp

#Indibiz https://t.co/1Zz565jHLr",2025-11-12T00:23:36.856Z,IndiBiz
mang_gayu17,Indibizkti,retweet,208,twitter,positive,"Pelanggan betah bukan cuma karena kopinya ☕Tapi juga karena koneksinya yang lancar!
Kelola jaringan sesuai kebutuhan bisnismu pakai WMS FIT harga mulai Rp300 ribuan/bulan.

kunjungi 👉: https://t.co/WgvY8L0FNp

#Indibiz https://t.co/1Zz565jHLr",2025-11-12T00:23:36.856Z,IndiBiz
mang_gayu17,Indibizkti,retweet,208,twitter,neutral,"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn",2025-11-12T00:21:57.692Z,IndiBiz
mang_gayu17,Indibizkti,retweet,208,twitter,neutral,"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn",2025-11-12T00:21:57.692Z,IndiBiz
mang_gayu17,Indibizkti,retweet,208,twitter,neutral,"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln",2025-11-12T00:21:54.800Z,IndiBiz
mang_gayu17,Indibizkti,retweet,208,twitter,neutral,"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln",2025-11-12T00:21:54.800Z,IndiBiz
mang_gayu17,Indibizkti,retweet,208,twitter,positive,"Selamat Hari Pahlawan! 🇮🇩
Perjuangan kini tak lagi di medan perang, tapi lewat karya, inovasi, dan kolaborasi.
Mari lanjutkan semangat juang pahlawan masa kini! 💪
#Indibiz
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahaIndonesia https://t.co/yZzF1nt8r2",2025-11-12T00:21:52.348Z,IndiBiz
mang_gayu17,Indibizkti,retweet,208,twitter,positive,"Selamat Hari Pahlawan! 🇮🇩
Perjuangan kini tak lagi di medan perang, tapi lewat karya, inovasi, dan kolaborasi.
Mari lanjutkan semangat juang pahlawan masa kini! 💪
#Indibiz
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahaIndonesia https://t.co/yZzF1nt8r2",2025-11-12T00:21:52.348Z,IndiBiz
mang_gayu17,Indibizkti,retweet,208,twitter,positive,"Selamat Hari Pahlawan! 🇮🇩
Perjuangan kini tak lagi di medan perang, tapi lewat karya, inovasi, dan kolaborasi.
Mari lanjutkan semangat juang pahlawan masa kini! 💪
#Indibiz
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahaIndonesia https://t.co/yZzF1nt8r2",2025-11-12T00:21:52.348Z,IndiBiz
mang_gayu17,Indibizkti,retweet,208,twitter,positive,"Insight hijau & penuh inspirasi dari Hidropreneur Class 🌱
Peserta belajar langsung membangun bisnis hidroponik berkelanjutan bersama Samata Green House & Indibiz.
Saatnya tumbuh bareng teknologi & inovasi 💧
#JOINInsight #Hidropreneur #Indibiz https://t.co/Txwb0w6zCJ",2025-11-12T00:21:49.268Z,IndiBiz
mang_gayu17,Indibizkti,retweet,208,twitter,positive,"Insight hijau & penuh inspirasi dari Hidropreneur Class 🌱
Peserta belajar langsung membangun bisnis hidroponik berkelanjutan bersama Samata Green House & Indibiz.
Saatnya tumbuh bareng teknologi & inovasi 💧
#JOINInsight #Hidropreneur #Indibiz https://t.co/Txwb0w6zCJ",2025-11-12T00:21:49.268Z,IndiBiz
Maulaa313,Indibizkti,retweet,741,twitter,neutral,"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln",2025-11-12T00:21:15.420Z,IndiBiz
Maulaa313,Indibizkti,retweet,741,twitter,neutral,"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln",2025-11-12T00:21:15.420Z,IndiBiz
Maulaa313,Indibizkti,retweet,741,twitter,positive,"Selamat Hari Pahlawan! 🇮🇩
Perjuangan kini tak lagi di medan perang, tapi lewat karya, inovasi, dan kolaborasi.
Mari lanjutkan semangat juang pahlawan masa kini! 💪
#Indibiz
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahaIndonesia https://t.co/yZzF1nt8r2",2025-11-12T00:21:12.860Z,IndiBiz
Maulaa313,Indibizkti,retweet,741,twitter,positive,"Selamat Hari Pahlawan! 🇮🇩
Perjuangan kini tak lagi di medan perang, tapi lewat karya, inovasi, dan kolaborasi.
Mari lanjutkan semangat juang pahlawan masa kini! 💪
#Indibiz
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahaIndonesia https://t.co/yZzF1nt8r2",2025-11-12T00:21:12.860Z,IndiBiz
Maulaa313,Indibizkti,retweet,741,twitter,positive,"Selamat Hari Pahlawan! 🇮🇩
Perjuangan kini tak lagi di medan perang, tapi lewat karya, inovasi, dan kolaborasi.
Mari lanjutkan semangat juang pahlawan masa kini! 💪
#Indibiz
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahaIndonesia https://t.co/yZzF1nt8r2",2025-11-12T00:21:12.860Z,IndiBiz
Maulaa313,Indibizkti,retweet,741,twitter,positive,"Insight hijau & penuh inspirasi dari Hidropreneur Class 🌱
Peserta belajar langsung membangun bisnis hidroponik berkelanjutan bersama Samata Green House & Indibiz.
Saatnya tumbuh bareng teknologi & inovasi 💧
#JOINInsight #Hidropreneur #Indibiz https://t.co/Txwb0w6zCJ",2025-11-12T00:21:10.148Z,IndiBiz
Maulaa313,Indibizkti,retweet,741,twitter,positive,"Insight hijau & penuh inspirasi dari Hidropreneur Class 🌱
Peserta belajar langsung membangun bisnis hidroponik berkelanjutan bersama Samata Green House & Indibiz.
Saatnya tumbuh bareng teknologi & inovasi 💧
#JOINInsight #Hidropreneur #Indibiz https://t.co/Txwb0w6zCJ",2025-11-12T00:21:10.148Z,IndiBiz
FebyaniGusti,Indibizkti,retweet,322,twitter,neutral,"Karena bisnis nggak bisa jalan pakai koneksi biasa.
Kunjungi: https://t.co/zbGz6ukVpD

#InternetBisnis #StabilTanpaDrama #fyp #Indibiz #CiptakanPeluangWujudkanHarapan #EkosistemSolusiDuniaUsahaIndonesia https://t.co/vUkFUfVWll",2025-11-11T11:06:47.488Z,IndiBiz
FebyaniGusti,Indibizkti,retweet,322,twitter,positive,"Pelanggan betah bukan cuma karena kopinya ☕Tapi juga karena koneksinya yang lancar!
Kelola jaringan sesuai kebutuhan bisnismu pakai WMS FIT harga mulai Rp300 ribuan/bulan.

kunjungi 👉: https://t.co/WgvY8L0FNp

#Indibiz https://t.co/1Zz565jHLr",2025-11-11T11:06:39.792Z,IndiBiz
FebyaniGusti,Indibizkti,retweet,322,twitter,positive,"Pelanggan betah bukan cuma karena kopinya ☕Tapi juga karena koneksinya yang lancar!
Kelola jaringan sesuai kebutuhan bisnismu pakai WMS FIT harga mulai Rp300 ribuan/bulan.

kunjungi 👉: https://t.co/WgvY8L0FNp

#Indibiz https://t.co/1Zz565jHLr",2025-11-11T11:06:39.792Z,IndiBiz
FebyaniGusti,Indibizkti,retweet,322,twitter,neutral,"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln",2025-11-11T11:06:35.744Z,IndiBiz
FebyaniGusti,Indibizkti,retweet,322,twitter,neutral,"Teknologi makin maju, tapi apakah guru siap jadi pemandu di era digital? 🤔
Yuk, ikuti JOIN YUK! dan temukan jawabannya!

📅 11 Nov 2025 | ⏰ 16.00 WITA
📍 Live IG @indibiz.kti & @educourse.id_makassar
🎁 Ada giveaway ratusan ribu buat yang aktif!
#Indibiz https://t.co/9GkRZFGjln",2025-11-11T11:06:35.744Z,IndiBiz
FebyaniGusti,Indibizkti,retweet,322,twitter,positive,"Selamat Hari Pahlawan! 🇮🇩
Perjuangan kini tak lagi di medan perang, tapi lewat karya, inovasi, dan kolaborasi.
Mari lanjutkan semangat juang pahlawan masa kini! 💪
#Indibiz
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahaIndonesia https://t.co/yZzF1nt8r2",2025-11-11T11:06:32.776Z,IndiBiz
FebyaniGusti,Indibizkti,retweet,322,twitter,positive,"Selamat Hari Pahlawan! 🇮🇩
Perjuangan kini tak lagi di medan perang, tapi lewat karya, inovasi, dan kolaborasi.
Mari lanjutkan semangat juang pahlawan masa kini! 💪
#Indibiz
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahaIndonesia https://t.co/yZzF1nt8r2",2025-11-11T11:06:32.776Z,IndiBiz
FebyaniGusti,Indibizkti,retweet,322,twitter,positive,"Selamat Hari Pahlawan! 🇮🇩
Perjuangan kini tak lagi di medan perang, tapi lewat karya, inovasi, dan kolaborasi.
Mari lanjutkan semangat juang pahlawan masa kini! 💪
#Indibiz
#CiptakanPeluangWujudkanHarapan
#EkosistemSolusiDuniaUsahaIndonesia https://t.co/yZzF1nt8r2",2025-11-11T11:06:32.776Z,IndiBiz
FebyaniGusti,Indibizkti,retweet,322,twitter,positive,"Insight hijau & penuh inspirasi dari Hidropreneur Class 🌱
Peserta belajar langsung membangun bisnis hidroponik berkelanjutan bersama Samata Green House & Indibiz.
Saatnya tumbuh bareng teknologi & inovasi 💧
#JOINInsight #Hidropreneur #Indibiz https://t.co/Txwb0w6zCJ",2025-11-11T11:06:29.096Z,IndiBiz
FebyaniGusti,Indibizkti,retweet,322,twitter,positive,"Insight hijau & penuh inspirasi dari Hidropreneur Class 🌱
Peserta belajar langsung membangun bisnis hidroponik berkelanjutan bersama Samata Green House & Indibiz.
Saatnya tumbuh bareng teknologi & inovasi 💧
#JOINInsight #Hidropreneur #Indibiz https://t.co/Txwb0w6zCJ",2025-11-11T11:06:29.096Z,IndiBiz
FebyaniGusti,Indibizkti,retweet,322,twitter,neutral,"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn",2025-11-11T11:05:28.408Z,IndiBiz
FebyaniGusti,Indibizkti,retweet,322,twitter,neutral,"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn",2025-11-11T11:05:28.408Z,IndiBiz
anoviapebriia,Indibizkti,retweet,169,twitter,neutral,"Yuk, jawab pertanyaan dengan benar dan menangkan total saldo LinkAja senilai ratusan ribu rupiah untuk 2 orang pemenang! 🤩 cukup jawab pertanyaan mintiz dikolom komentar, tapi jangan lupa ikutin rulesnya yah Sob📷#indibiz #giveaway https://t.co/AvPtJ0LlWn",2025-11-11T05:54:36.984Z,IndiBiz
